p,N,beta,method,x_eval,u_exact,u_h
3,64,1.95,positional,0.005488819609789666,3.9082646809204405e-05,3.908263523265034e-05
3,64,1.95,positional,0.005616929824163805,4.088114453553897e-05,4.088111188179799e-05
3,64,1.95,positional,0.005748030158125352,4.2762405184441725e-05,4.2762357322137145e-05
3,64,1.95,positional,0.005882190401699956,4.473023732417035e-05,4.473018249166364e-05
3,64,1.95,positional,0.0060120240480961915,4.667565087452336e-05,4.6675598317675816e-05
3,64,1.95,positional,0.006019481973827274,4.678862478494435e-05,4.678857262648151e-05
3,64,1.95,positional,0.006159977960380168,4.894173472411624e-05,4.8941695116624706e-05
3,64,1.95,positional,0.006303753153071281,5.119392606248439e-05,5.1193907706693124e-05
3,64,1.95,positional,0.006450884089267686,5.354975830882613e-05,5.354976705572761e-05
3,64,1.95,positional,0.006601449092734883,5.60140007905177e-05,5.601403767129833e-05
3,64,1.95,positional,0.0067555283153316395,5.859164230892485e-05,5.859170123334115e-05
3,64,1.95,positional,0.006913203779678127,6.128790123911559e-05,6.128796652583542e-05
3,64,1.95,positional,0.007074559422819878,6.410823609433851e-05,6.410828853894152e-05
3,64,1.95,positional,0.007239681140910877,6.70583565766553e-05,6.705838413835606e-05
3,64,1.95,positional,0.007408656834939568,7.01442351360993e-05,7.014423314311058e-05
3,64,1.95,positional,0.007581576457522103,7.337211906176087e-05,7.337208935182119e-05
3,64,1.95,positional,0.007758532060787828,7.674854312927942e-05,7.674849293044541e-05
3,64,1.95,positional,0.007939617845382276,8.02803428303424e-05,8.028028334678474e-05
3,64,1.95,positional,0.008016032064128256,8.17939005506101e-05,8.179384109966994e-05
3,64,1.95,positional,0.008124930210614048,8.397466821097975e-05,8.39746128748447e-05
3,64,1.95,positional,0.008314567805772064,8.783899834666483e-05,8.78389606930523e-05
3,64,1.95,positional,0.00850863158264058,9.188115648352814e-05,9.188114760126183e-05
3,64,1.95,positional,0.008707224849239923,9.610932587633647e-05,9.61093513824336e-05
3,64,1.95,positional,0.008910453324821503,0.00010053206635530045,0.00010053212283585273
3,64,1.95,positional,0.009118425196146562,0.00010515833165525296,0.0001051584025186659
3,64,1.95,positional,0.00933125117507824,0.00010999748754227355,0.00010999754620480198
3,64,1.95,positional,0.009549044557518078,0.00011505933077446478,0.00011505935968399268
3,64,1.95,positional,0.009771921283717996,0.00012035410893526003,0.00012035410203354716
3,64,1.95,positional,0.01,0.00012589254117941674,0.00012589250224548764
3,64,1.95,positional,0.01002004008016032,0.00012638497430726852,0.0001263849330433216
3,64,1.95,positional,0.012024048096192383,0.0001803428274236594,0.00018034288537838216
3,64,1.95,positional,0.014028056112224447,0.00024358195625917258,0.0002435819610360044
3,64,1.95,positional,0.01603206412825651,0.00031603080010520087,0.0003160307431596494
3,64,1.95,positional,0.018036072144288574,0.0003976278815929046,0.0003976279644841784
3,64,1.95,positional,0.02004008016032064,0.0004883193524544956,0.0004883192756092055
3,64,1.95,positional,0.022044088176352703,0.0005880573359157534,0.0005880574255392018
3,64,1.95,positional,0.024048096192384766,0.0006967987546781461,0.0006967986736690151
3,64,1.95,positional,0.026052104208416832,0.0008145044718263657,0.0008145045620291052
3,64,1.95,positional,0.028056112224448895,0.0009411386424852698,0.0009411385739955662
3,64,1.95,positional,0.03006012024048096,0.0010766682125991037,0.0010766682442874631
3,64,1.95,positional,0.03206412825651302,0.0012210625235231976,0.001221062535521655
3,64,1.95,positional,0.03406813627254509,0.0013742929946577748,0.0013742929224093386
3,64,1.95,positional,0.03607214428857715,0.0015363328648960537,0.001536332969234744
3,64,1.95,positional,0.038076152304609215,0.0017071569792316092,0.0017071569202188877
3,64,1.95,positional,0.04008016032064128,0.0018867416106114127,0.0018867415781078068
3,64,1.95,positional,0.04208416833667334,0.002075064309696772,0.002075064411852931
3,64,1.95,positional,0.044088176352705406,0.0022721037770071506,0.0022721037025406872
3,64,1.95,positional,0.04609218436873747,0.0024778397532228685,0.0024778397206783637
3,64,1.95,positional,0.04809619238476953,0.00269225292437285,0.0026922530362466736
3,64,1.95,positional,0.0501002004008016,0.002915324839338514,0.0029153247840296294
3,64,1.95,positional,0.052104208416833664,0.0031470378376353197,0.0031470377659285247
3,64,1.95,positional,0.05410821643286573,0.00338737498583785,0.0033873750899379496
3,64,1.95,positional,0.05611222444889779,0.0036363200213261368,0.00363632003537609
3,64,1.95,positional,0.058116232464929855,0.0038938573022740787,0.0038938571966520776
3,64,1.95,positional,0.06012024048096192,0.004159971762992213,0.004159971777297783
3,64,1.95,positional,0.06212424849699398,0.004434648873889274,0.004434648987267433
3,64,1.95,positional,0.06412825651302605,0.004717874605438822,0.004717874554092053
3,64,1.95,positional,0.06613226452905811,0.005009635395635733,0.005009635297979995
3,64,1.95,positional,0.06813627254509018,0.005309918120507453,0.005309918177816253
3,64,1.95,positional,0.07014028056112225,0.00561871006731054,0.0056187101673267105
3,64,1.95,positional,0.0721442885771543,0.00593599891009714,0.005935998844424608
3,64,1.95,positional,0.07414829659318636,0.006261772687380955,0.00626177258802058
3,64,1.95,positional,0.07615230460921843,0.006596019781669637,0.006596019832211907
3,64,1.95,positional,0.0781563126252505,0.006938728900662013,0.0069387290167992645
3,64,1.95,positional,0.08016032064128256,0.007289889059934954,0.007289889018496843
3,64,1.95,positional,0.08216432865731463,0.00764948956696712,0.0076494894521647525
3,64,1.95,positional,0.08416833667334668,0.008017520006365873,0.008017520003856677
3,64,1.95,positional,0.08617234468937875,0.008393970226179933,0.008393970359626307
3,64,1.95,positional,0.08817635270541081,0.008778830325194251,0.008778830354821498
3,64,1.95,positional,0.09018036072144288,0.009172090641115722,0.009172090534805818
3,64,1.95,positional,0.09218436873747494,0.00957374173956857,0.00957374165579163
3,64,1.95,positional,0.09418837675350701,0.00998377440382739,0.009983774474025348
3,64,1.95,positional,0.09619238476953906,0.010402179625223561,0.01040217975039914
3,64,1.95,positional,0.09819639278557113,0.010828948594167637,0.01082894857357976
3,64,1.95,positional,0.1002004008016032,0.011264072691736238,0.011264072570679904
3,64,1.95,positional,0.10220440881763526,0.01170754348177732,0.011707543418874483
3,64,1.95,positional,0.10420841683366733,0.01215935270349218,0.012159352795338403
3,64,1.95,positional,0.1062124248496994,0.012619492264456744,0.012619492386056674
3,64,1.95,positional,0.10821643286573146,0.013087954234048254,0.013087954210141993
3,64,1.95,positional,0.11022044088176351,0.013564730837246634,0.013564730714111694
3,64,1.95,positional,0.11222444889779558,0.01404981444878274,0.014049814372516354
3,64,1.95,positional,0.11422845691382764,0.01454319758760812,0.014543197659906528
3,64,1.95,positional,0.11623246492985971,0.015044872911663305,0.01504487305202191
3,64,1.95,positional,0.11823647294589178,0.01555483321292355,0.015554833228646852
3,64,1.95,positional,0.12024048096192384,0.016073071412702866,0.01607307130321456
3,64,1.95,positional,0.1222444889779559,0.016599580557198693,0.016599580444625603
3,64,1.95,positional,0.12424849699398796,0.017134353813261224,0.017134353821780593
3,64,1.95,positional,0.12625250501002003,0.01767738446437242,0.017677384603580107
3,64,1.95,positional,0.1282565130260521,0.018228665906821317,0.01822866600088039
3,64,1.95,positional,0.13026052104208416,0.018788191646062935,0.018788191595381903
3,64,1.95,positional,0.13226452905811623,0.019355955293249384,0.019355955162162965
3,64,1.95,positional,0.1342685370741483,0.019931950561922467,0.01993195047797406
3,64,1.95,positional,0.13627254509018036,0.02051617126485794,0.020516171319565665
3,64,1.95,positional,0.13827655310621242,0.021108611311052357,0.02110861146368827
3,64,1.95,positional,0.1402805611222445,0.021709264702844056,0.021709264772078036
3,64,1.95,positional,0.14228456913827653,0.022318125533160454,0.022318125462843966
3,64,1.95,positional,0.1442885771543086,0.02293518798288446,0.022935187847492784
3,64,1.95,positional,0.14629258517034066,0.02356044631833314,0.023560446237531486
3,64,1.95,positional,0.14829659318637273,0.024193894888842497,0.024193894944467064
3,64,1.95,positional,0.1503006012024048,0.024835528124452444,0.02483552827980652
3,64,1.95,positional,0.15230460921843686,0.02548534053368652,0.025485340618329203
3,64,1.95,positional,0.15430861723446893,0.02614332670142131,0.026143326647632765
3,64,1.95,positional,0.156312625250501,0.026809481286840776,0.026809481151815535
3,64,1.95,positional,0.15831663326653306,0.027483799021471095,0.027483798915003445
3,64,1.95,positional,0.16032064128256512,0.028166274707291848,0.028166274721322427
3,64,1.95,positional,0.1623246492985972,0.02885690321491963,0.028856903354898412
3,64,1.95,positional,0.16432865731462926,0.029555679481860504,0.029555679613273024
3,64,1.95,positional,0.16633266533066132,0.03026259851082782,0.03026259851441288
3,64,1.95,positional,0.16833667334669336,0.030977655368122223,0.030977655256637714
3,64,1.95,positional,0.17034068136272543,0.03170084518207086,0.031700845043567134
3,64,1.95,positional,0.1723446893787575,0.03243216314152279,0.032432163078820686
3,64,1.95,positional,0.17434869739478956,0.03317160449439828,0.03317160456601796
3,64,1.95,positional,0.17635270541082163,0.033919164546288974,0.03391916470877851
3,64,1.95,positional,0.1783567134268537,0.03467483865910709,0.034674838759449156
3,64,1.95,positional,0.18036072144288576,0.03543862224978101,0.03543862221737501
3,64,1.95,positional,0.18236472945891782,0.036210510788995405,0.036210510659975874
3,64,1.95,positional,0.1843687374749499,0.036990499799973715,0.036990499664701956
3,64,1.95,positional,0.18637274549098196,0.03777858485730134,0.037778584809003445
3,64,1.95,positional,0.18837675350701402,0.03857476158578747,0.03857476167033055
3,64,1.95,positional,0.1903807615230461,0.03937902565936422,0.03937902582613346
3,64,1.95,positional,0.19238476953907813,0.040191372800021094,0.04019137290296683
3,64,1.95,positional,0.1943887775551102,0.04101179877677365,0.04101179874974849
3,64,1.95,positional,0.19639278557114226,0.04184029940466461,0.04184029927830687
3,64,1.95,positional,0.19839679358717432,0.042676870543796354,0.042676870400474486
3,64,1.95,positional,0.2004008016032064,0.04352150809839322,0.043521508028083855
3,64,1.95,positional,0.20240480961923846,0.04437420801589267,0.04437420807296749
3,64,1.95,positional,0.20440881763527052,0.04523496628606395,0.0452349664469579
3,64,1.95,positional,0.2064128256513026,0.04610377894015331,0.04610377907792074
3,64,1.95,positional,0.20841683366733466,0.046980642050054526,0.04698064206863294
3,64,1.95,positional,0.21042084168336672,0.047865551727504015,0.04786555162949468
3,64,1.95,positional,0.2124248496993988,0.04875850412329933,0.04875850397247935
3,64,1.95,positional,0.21442885771543085,0.049659495426540294,0.04965949530956042
3,64,1.95,positional,0.21643286573146292,0.05056852186389183,0.05056852185271131
3,64,1.95,positional,0.21843687374749496,0.051485579698867745,0.05148557981390544
3,64,1.95,positional,0.22044088176352702,0.052410665231134634,0.05241066540515378
3,64,1.95,positional,0.2224448897795591,0.05334377479583511,0.05334377489729351
3,64,1.95,positional,0.22444889779559116,0.054284904762929805,0.054284904739077676
3,64,1.95,positional,0.22645290581162322,0.05523405153655729,0.05523405141276426
3,64,1.95,positional,0.2284569138276553,0.056191211554411424,0.05619121140061122
3,64,1.95,positional,0.23046092184368736,0.057156381287135336,0.05715638118487655
3,64,1.95,positional,0.23246492985971942,0.05812955723773162,0.05812955724781818
3,64,1.95,positional,0.2344689378757515,0.059110735940988084,0.05911073607169412
3,64,1.95,positional,0.23647294589178355,0.06009991396291854,0.0600999141390128
3,64,1.95,positional,0.23847695390781562,0.06109708790021807,0.061097087998689036
3,64,1.95,positional,0.24048096192384769,0.062102254379732345,0.062102254354952396
3,64,1.95,positional,0.24248496993987975,0.06311541005794048,0.06311540993420241
3,64,1.95,positional,0.2444889779559118,0.06413655162045098,0.06413655146283855
3,64,1.95,positional,0.24649298597194386,0.06516567578151036,0.06516567566726038
3,64,1.95,positional,0.24849699398797592,0.06620277928352389,0.0662027792738674
3,64,1.95,positional,0.250501002004008,0.06724785889658833,0.06724785900905914
3,64,1.95,positional,0.25250501002004005,0.06830091141803597,0.06830091159923508
3,64,1.95,positional,0.2545090180360721,0.06936193367198992,0.06936193380221158
3,64,1.95,positional,0.2565130260521042,0.07043092250892989,0.0704309225226637
3,64,1.95,positional,0.25851703406813625,0.07150787480526857,0.07150787470814429
3,64,1.95,positional,0.2605210420841683,0.07259278746293792,0.07259278730621109
3,64,1.95,positional,0.2625250501002004,0.0736856574089853,0.0736856572644219
3,64,1.95,positional,0.26452905811623245,0.07478648159517896,0.07478648153033451
3,64,1.95,positional,0.2665330661322645,0.07589525699762274,0.07589525705150671
3,64,1.95,positional,0.2685370741482966,0.0770119806163796,0.07701198077549624
3,64,1.95,positional,0.27054108216432865,0.07813664947510374,0.07813664965176813
3,64,1.95,positional,0.2725450901803607,0.07926926062068113,0.07926926071105964
3,64,1.95,positional,0.2745490981963928,0.08040981112287805,0.08040981109400865
3,64,1.95,positional,0.27655310621242485,0.08155829807399755,0.08155829794904931
3,64,1.95,positional,0.2785571142284569,0.0827147185885434,0.0827147184246159
3,64,1.95,positional,0.280561122244489,0.08387906980289167,0.0838790696691426
3,64,1.95,positional,0.282565130260521,0.08505134887496922,0.08505134883106359
3,64,1.95,positional,0.28456913827655306,0.08623155298393947,0.08623155305881312
3,64,1.95,positional,0.2865731462925851,0.08741967932989461,0.08741967950082541
3,64,1.95,positional,0.2885771543086172,0.08861572513355459,0.08861572530911037
3,64,1.95,positional,0.29058116232464926,0.08981968763597258,0.08981968772212204
3,64,1.95,positional,0.2925851703406813,0.09103156409824642,0.09103156406715428
3,64,1.95,positional,0.2945891783567134,0.09225135180123634,0.09225135167555673
3,64,1.95,positional,0.29659318637274545,0.09347904804528842,0.09347904787867901
3,64,1.95,positional,0.2985971943887775,0.09471465014996377,0.09471465000787073
3,64,1.95,positional,0.3006012024048096,0.0959581554537734,0.0959581553944815
3,64,1.95,positional,0.30260521042084165,0.09720956131391827,0.09720956136986096
3,64,1.95,positional,0.3046092184368737,0.09846886510603489,0.0984688652653587
3,64,1.95,positional,0.3066132264529058,0.0997360642239458,0.09973606441280859
3,64,1.95,positional,0.30861723446893785,0.10101115607941517,0.10101115619763969
3,64,1.95,positional,0.3106212424849699,0.1022941381019092,0.10229413810683753
3,64,1.95,positional,0.312625250501002,0.1035850077383613,0.10358500763870827
3,64,1.95,positional,0.31462925851703405,0.10488376245294179,0.10488376229155809
3,64,1.95,positional,0.3166332665330661,0.10619039972683221,0.10619039956369312
3,64,1.95,positional,0.3186372745490982,0.1075049170580039,0.10750491695341954
3,64,1.95,positional,0.32064128256513025,0.10882731196100086,0.1088273119590435
3,64,1.95,positional,0.3226452905811623,0.11015758196672679,0.11015758207887115
3,64,1.95,positional,0.3246492985971944,0.11149572462223616,0.11149572481120866
3,64,1.95,positional,0.32665330661322645,0.11284173749052921,0.11284173766272922
3,64,1.95,positional,0.3286573146292585,0.11419561815035086,0.11419561822953495
3,64,1.95,positional,0.3306613226452906,0.11555736419599325,0.11555736416190608
3,64,1.95,positional,0.33266533066132264,0.11692697323710209,0.11692697311088047
3,64,1.95,positional,0.33466933867735466,0.1183044428984864,0.11830444272749588
3,64,1.95,positional,0.3366733466933867,0.11968977081993205,0.1196897706627902
3,64,1.95,positional,0.3386773547094188,0.12108295465601822,0.12108295456780122
3,64,1.95,positional,0.34068136272545085,0.12248399207593759,0.12248399209356674
3,64,1.95,positional,0.3426853707414829,0.12389288076331958,0.1238928808911246
3,64,1.95,positional,0.344689378757515,0.12530961841605687,0.1253096186115126
3,64,1.95,positional,0.34669338677354705,0.12673420274613476,0.1267342029168451
3,64,1.95,positional,0.3486973947895791,0.12816663147946392,0.12816663155655209
3,64,1.95,positional,0.3507014028056112,0.1296069023557157,0.12960690232143984
3,64,1.95,positional,0.35270541082164325,0.13105501312816056,0.13105501300256275
3,64,1.95,positional,0.3547094188376753,0.1325109615635093,0.13251096139097523
3,64,1.95,positional,0.3567134268537074,0.13397474544175686,0.1339747452777317
3,64,1.95,positional,0.35871743486973945,0.13544636255602893,0.13544636245388658
3,64,1.95,positional,0.3607214428857715,0.1369258107124313,0.1369258107104942
3,64,1.95,positional,0.3627254509018036,0.13841308772990144,0.13841308783860903
3,64,1.95,positional,0.36472945891783565,0.13990819144006292,0.13990819162928544
3,64,1.95,positional,0.3667334669338677,0.14141111968708214,0.14141111987670021
3,64,1.95,positional,0.3687374749498998,0.14292187032752737,0.14292187043874238
3,64,1.95,positional,0.37074148296593185,0.14444044123023028,0.1444404412328034
3,64,1.95,positional,0.3727454909819639,0.14596683027614965,0.14596683017855536
3,64,1.95,positional,0.374749498997996,0.14750103535823741,0.14750103519567043
3,64,1.95,positional,0.37675350701402804,0.14904305438130683,0.14904305420382072
3,64,1.95,positional,0.3787575150300601,0.1505928852619028,0.15059288512267838
3,64,1.95,positional,0.3807615230460922,0.1521505259281743,0.15215052587191552
3,64,1.95,positional,0.38276553106212424,0.15371597431974887,0.15371597437120432
3,64,1.95,positional,0.38476953907815625,0.15528922838760906,0.15528922854021684
3,64,1.95,positional,0.3867735470941883,0.15687028609397105,0.1568702862986253
3,64,1.95,positional,0.3887775551102204,0.15845914541216483,0.15845914558177573
3,64,1.95,positional,0.39078156312625245,0.1600558043265165,0.1600558044033097
3,64,1.95,positional,0.3927855711422845,0.16166026083223253,0.16166026080126547
3,64,1.95,positional,0.3947895791583166,0.16327251293528558,0.1632725128136896
3,64,1.95,positional,0.39679358717434865,0.1648925586523021,0.16489255847862835
3,64,1.95,positional,0.3987975951903807,0.166520396010452,0.16652039583412834
3,64,1.95,positional,0.4008016032064128,0.1681560230473395,0.16815602291823595
3,64,1.95,positional,0.40280561122244485,0.1697994378108962,0.16979943776899753
3,64,1.95,positional,0.4048096192384769,0.17145063835927526,0.17145063842445954
3,64,1.95,positional,0.406813627254509,0.1731096227607475,0.17310962292266846
3,64,1.95,positional,0.40881763527054105,0.17477638909359908,0.17477638930167066
3,64,1.95,positional,0.4108216432865731,0.17645093544603047,0.1764509356165248
3,64,1.95,positional,0.4128256513026052,0.17813325991605716,0.1781332599950005
3,64,1.95,positional,0.41482965931863724,0.1798233606114118,0.17982336058429013
3,64,1.95,positional,0.4168336673346693,0.18152123564944758,0.18152123553158617
3,64,1.95,positional,0.4188376753507014,0.1832268831570434,0.18322688298408107
3,64,1.95,positional,0.42084168336673344,0.1849403012705101,0.1849403010889673
3,64,1.95,positional,0.4228456913827655,0.18666148813549815,0.18666148799343735
3,64,1.95,positional,0.4248496993987976,0.1883904419069068,0.1883904418446835
3,64,1.95,positional,0.42685370741482964,0.19012716074879438,0.19012716078989841
3,64,1.95,positional,0.4288577154308617,0.19187164283428995,0.19187164297627438
3,64,1.95,positional,0.4308617234468938,0.19362388634550626,0.1936238865510039
3,64,1.95,positional,0.43286573146292584,0.19538388947345386,0.19538388966655035
3,64,1.95,positional,0.4348697394789579,0.19715165041795646,0.19715165053388728
3,64,1.95,positional,0.4368737474949899,0.19892716738756747,0.19892716740046637
3,64,1.95,positional,0.438877755511022,0.20071043859948787,0.2007104385142928
3,64,1.95,positional,0.44088176352705405,0.20250146227948493,0.20250146212337142
3,64,1.95,positional,0.4428857715430861,0.20430023666181216,0.2043002364757073
3,64,1.95,positional,0.4448897795591182,0.20610675998913067,0.20610675981930543
3,64,1.95,positional,0.44689378757515025,0.20792103051243113,0.20792103040217075
3,64,1.95,positional,0.4488977955911823,0.2097430464909571,0.20974304647230826
3,64,1.95,positional,0.4509018036072144,0.21157280619212945,0.21157280627772307
3,64,1.95,positional,0.45290581162324645,0.2134103078914715,0.21341030806642003
3,64,1.95,positional,0.4549098196392785,0.21525554987253556,0.2152555500864064
3,64,1.95,positional,0.4569138276553106,0.21710853042683015,0.2171085306026234
3,64,1.95,positional,0.45891783567134264,0.2189692478537483,0.21896924794212172
3,64,1.95,positional,0.4609218436873747,0.22083770046049697,0.22083770044617984
3,64,1.95,positional,0.4629258517034068,0.22271388656202704,0.22271388645607604
3,64,1.95,positional,0.46492985971943884,0.22459780448096464,0.22459780431308868
3,64,1.95,positional,0.4669338677354709,0.22648945254754307,0.22648945235849605
3,64,1.95,positional,0.468937875751503,0.2283888290995358,0.22838882893357648
3,64,1.95,positional,0.47094188376753504,0.23029593248219024,0.23029593237960835
3,64,1.95,positional,0.4729458917835671,0.2322107610481624,0.23221076103786997
3,64,1.95,positional,0.4749498997995992,0.23413331315745242,0.23413331324963965
3,64,1.95,positional,0.47695390781563124,0.23606358717734097,0.23606358735619576
3,64,1.95,positional,0.4789579158316633,0.23800158148232628,0.2380015816988184
3,64,1.95,positional,0.48096192384769537,0.23994729445406227,0.239947294634298
3,64,1.95,positional,0.48296593186372744,0.2419007244812972,0.2419007245769996
3,64,1.95,positional,0.4849699398797595,0.2438618699598132,0.24386186995463674
3,64,1.95,positional,0.48697394789579157,0.24583072929236666,0.24583072919492316
3,64,1.95,positional,0.4889779559118236,0.24780730088862912,0.24780730072557242
3,64,1.95,positional,0.49098196392785565,0.2497915831651293,0.2497915829742983
3,64,1.95,positional,0.4929859719438877,0.25178357454519534,0.2517835743688144
3,64,1.95,positional,0.4949899799599198,0.2537832734588982,0.25378327333683426
3,64,1.95,positional,0.49699398797595185,0.2557906783429955,0.2557906783060718
3,64,1.95,positional,0.4989979959919839,0.2578057876408763,0.25780578770424034
3,64,1.95,positional,0.501002004008016,0.25982859980250617,0.2598285999590538
3,64,1.95,positional,0.503006012024048,0.2618591132843732,0.2618591134982257
3,64,1.95,positional,0.5050100200400801,0.26389732654943493,0.2638973267534179
3,64,1.95,positional,0.5070140280561122,0.2659432380670652,0.26594323820231214
3,64,1.95,positional,0.5090180360721442,0.2679968463130023,0.26799684635234994
3,64,1.95,positional,0.5110220440881763,0.2700581497692975,0.27005814971147063
3,64,1.95,positional,0.5130260521042084,0.27212714692426404,0.2721271467876135
3,64,1.95,positional,0.5150300601202404,0.27420383627242717,0.2742038360887182
3,64,1.95,positional,0.5170340681362725,0.2762882163144743,0.2762882161227239
3,64,1.95,positional,0.5190380761523046,0.2783802855572059,0.2783802853975702
3,64,1.95,positional,0.5210420841683366,0.28048004251348724,0.28048004242119634
3,64,1.95,positional,0.5230460921843687,0.28258748570220027,0.2825874857015419
3,64,1.95,positional,0.5250501002004008,0.28470261364819643,0.28470261374654615
3,64,1.95,positional,0.5270541082164328,0.28682542488224977,0.28682542506414854
3,64,1.95,positional,0.5290581162324649,0.2889559179410108,0.2889559181622886
3,64,1.95,positional,0.531062124248497,0.2910940913669605,0.2910940915595586
3,64,1.95,positional,0.533066132264529,0.2932399437083656,0.2932399438240841
3,64,1.95,positional,0.5350701402805611,0.2953934735192335,0.2953934735383747
3,64,1.95,positional,0.5370741482965932,0.29755467935926827,0.2975546792849418
3,64,1.95,positional,0.5390781563126252,0.299723559793827,0.29972355964629666
3,64,1.95,positional,0.5410821643286573,0.3019001133938766,0.30190011320495075
3,64,1.95,positional,0.5430861723446894,0.3040843387359513,0.30408433854341527
3,64,1.95,positional,0.5450901803607214,0.3062762344021102,0.3062762342442016
3,64,1.95,positional,0.5470941883767535,0.3084757989798957,0.3084757988898211
3,64,1.95,positional,0.5490981963927856,0.31068303106229217,0.31068303106278505
3,64,1.95,positional,0.5511022044088176,0.3128979292476854,0.31289792934560484
3,64,1.95,positional,0.5531062124248497,0.3151204921398219,0.3151204923207918
3,64,1.95,positional,0.5551102204408818,0.31735071834776946,0.3173507185708571
3,64,1.95,positional,0.5571142284569138,0.31958860648587717,0.31958860668608224
3,64,1.95,positional,0.5591182364729459,0.3218341551737368,0.32183415530202314
3,64,1.95,positional,0.561122244488978,0.32408736303614416,0.3240873630705891
3,64,1.95,positional,0.56312625250501,0.3263482287030608,0.3263482286437117
3,64,1.95,positional,0.565130260521042,0.3286167508095762,0.32861675067332213
3,64,1.95,positional,0.567134268537074,0.330892927995871,0.3308929278113523
3,64,1.95,positional,0.5691382765531061,0.33317675890717924,0.33317675870973357
3,64,1.95,positional,0.5711422845691382,0.3354682421937522,0.33546824202039743
3,64,1.95,positional,0.5731462925851702,0.3377673765108224,0.33776737639527543
3,64,1.95,positional,0.5751503006012023,0.3400741605185676,0.3400741604862989
3,64,1.95,positional,0.5771543086172344,0.34238859288207557,0.34238859294539953
3,64,1.95,positional,0.5791583166332664,0.3447106722713089,0.3447106724245088
3,64,1.95,positional,0.5811623246492985,0.34704039736107073,0.3470403975755581
3,64,1.95,positional,0.5831663326653306,0.34937776683096994,0.34937776705140566
3,64,1.95,positional,0.5851703406813626,0.35172277936538765,0.35172277953351566
3,64,1.95,positional,0.5871743486973947,0.3540754336534435,0.3540754337366528
3,64,1.95,positional,0.5891783567134268,0.35643572838896265,0.35643572837746174
3,64,1.95,positional,0.5911823647294588,0.3588036622704425,0.3588036621725871
3,64,1.95,positional,0.5931863727454909,0.3611792340010206,0.36117923383867334
3,64,1.95,positional,0.595190380761523,0.36356244228844214,0.3635624420923651
3,64,1.95,positional,0.597194388777555,0.36595328584502834,0.36595328565030694
3,64,1.95,positional,0.5991983967935871,0.3683517633876447,0.3683517632291434
3,64,1.95,positional,0.6012024048096192,0.37075787363767004,0.37075787354551903
3,64,1.95,positional,0.6032064128256512,0.37317161532096543,0.37317161531607845
3,64,1.95,positional,0.6052104208416833,0.37559298716784356,0.3755929872574662
3,64,1.95,positional,0.6072144288577154,0.37802198791303876,0.37802198808632687
3,64,1.95,positional,0.6092184368737474,0.3804586162956766,0.38045861651930496
3,64,1.95,positional,0.6112224448897795,0.3829028710592448,0.38290287127576034
3,64,1.95,positional,0.6132264529058116,0.3853547509515633,0.3853547511090929
3,64,1.95,positional,0.6152304609218436,0.38781425472475556,0.3878142547959121
3,64,1.95,positional,0.6172344689378757,0.39028138113521954,0.3902813811132733
3,64,1.95,positional,0.6192384769539078,0.39275612894359946,0.392756128838232
3,64,1.95,positional,0.6212424849699398,0.3952384969147574,0.3952384967478436
3,64,1.95,positional,0.6232464929859719,0.39772848381774534,0.3977284836191636
3,64,1.95,positional,0.625250501002004,0.40022608842577767,0.40022608822924727
3,64,1.95,positional,0.627254509018036,0.40273130951620373,0.4027313093551502
3,64,1.95,positional,0.6292585170340681,0.4052441458704806,0.4052441457739278
3,64,1.95,positional,0.6312625250501002,0.40776459627414613,0.40776459626263556
3,64,1.95,positional,0.6332665330661322,0.4102926595167929,0.4102926595983288
3,64,1.95,positional,0.6352705410821643,0.41282833439204114,0.41282833455806295
3,64,1.95,positional,0.6372745490981964,0.4153716196975132,0.4153716199188935
3,64,1.95,positional,0.6392785571142284,0.4179225142348073,0.4179225144589635
3,64,1.95,positional,0.6412825651302605,0.4204810168094724,0.4204810169830072
3,64,1.95,positional,0.6432865731462926,0.42304712623098245,0.4230471263232771
3,64,1.95,positional,0.6452905811623246,0.4256208413127114,0.42562084131329586
3,64,1.95,positional,0.6472945891783567,0.4282021608719084,0.4282021607865859
3,64,1.95,positional,0.6492985971943888,0.43079108372967323,0.43079108357666984
3,64,1.95,positional,0.6513026052104208,0.4333876087109317,0.43338760851707003
3,64,1.95,positional,0.6533066132264529,0.4359917346444116,0.4359917344413093
3,64,1.95,positional,0.655310621242485,0.4386034603626188,0.43860346018290985
3,64,1.95,positional,0.657314629258517,0.4412227847018135,0.4412227845753945
3,64,1.95,positional,0.6593186372745491,0.4438497065019865,0.4438497064522856
3,64,1.95,positional,0.6613226452905812,0.4464842246068364,0.44648422464710585
3,64,1.95,positional,0.6633266533066132,0.4491263378637461,0.44912633799337764
3,64,1.95,positional,0.6653306613226453,0.4517760451237602,0.45177604532462357
3,64,1.95,positional,0.6673346693386772,0.454433345241562,0.454433345474366
3,64,1.95,positional,0.6693386773547093,0.4570982370754519,0.4570982372839864
3,64,1.95,positional,0.6713426853707414,0.459770719487324,0.459770719630018
3,64,1.95,positional,0.6733466933867734,0.46245079134264505,0.46245079139883827
3,64,1.95,positional,0.6753507014028055,0.46513845151043215,0.4651384514768225
3,64,1.95,positional,0.6773547094188376,0.4678336988632311,0.4678336987503457
3,64,1.95,positional,0.6793587174348696,0.47053653227709524,0.47053653210578317
