p,N,beta,method,x_eval,u_exact,u_h
2,128,1.55,positional,0.21442885771543085,0.09193672089013537,0.09193672927511376
2,128,1.55,positional,0.21643286573146292,0.09327193256239412,0.09327192697547762
2,128,1.55,positional,0.21843687374749496,0.09461396133797903,0.0946139526658501
2,128,1.55,positional,0.22044088176352702,0.09596277900096346,0.09596278935283403
2,128,1.55,positional,0.2224448897795591,0.09731835770830634,0.09731836160222883
2,128,1.55,positional,0.22444889779559116,0.09868066998160088,0.09868066042119823
2,128,1.55,positional,0.22645290581162322,0.10004968869907822,0.10004968580974226
2,128,1.55,positional,0.2284569138276553,0.10142538708785555,0.10142539819489711
2,128,1.55,positional,0.23046092184368736,0.10280773871641961,0.10280773856705876
2,128,1.55,positional,0.23246492985971942,0.10419671748733628,0.10419670636361317
2,128,1.55,positional,0.2344689378757515,0.10559229763017725,0.10559230096008296
2,128,1.55,positional,0.23647294589178355,0.10699445369465613,0.10699446412424755
2,128,1.55,positional,0.23847695390781562,0.10840316054396548,0.10840315775874705
2,128,1.55,positional,0.24048096192384769,0.10981839334830754,0.10981838186358145
2,128,1.55,positional,0.24248496993987975,0.11124012757861142,0.11124013378256828
2,128,1.55,positional,0.2444889779559118,0.11266833900042975,0.11266834896102412
2,128,1.55,positional,0.24649298597194386,0.11410300366800855,0.11410299976818285
2,128,1.55,positional,0.24849699398797592,0.11554409791852348,0.11554408620404444
2,128,1.55,positional,0.250501002004008,0.11699159836647713,0.11699160511600083
2,128,1.55,positional,0.25250501002004005,0.11844548189825112,0.11844549221812194
2,128,1.55,positional,0.2545090180360721,0.11990572566680772,0.11990572214607684
2,128,1.55,positional,0.2565130260521042,0.12137230708653587,0.12137229489986553
2,128,1.55,positional,0.25851703406813625,0.12284520382823616,0.12284520895656718
2,128,1.55,positional,0.2605210420841683,0.12432439381424049,0.12432440531227228
2,128,1.55,positional,0.2625250501002004,0.12580985521366134,0.12580985366070388
2,128,1.55,positional,0.26452905811623245,0.12730156643776655,0.12730155400186202
2,128,1.55,positional,0.2665330661322645,0.1287995061354752,0.1287995063356172
2,128,1.55,positional,0.2685370741482966,0.13030365318897044,0.13030366604645477
2,128,1.55,positional,0.27054108216432865,0.1318139867094259,0.1318139888219868
2,128,1.55,positional,0.2725450901803607,0.13333048603284098,0.1333304746622133
2,128,1.55,positional,0.2745490981963928,0.13485313071598254,0.1348531235671342
2,128,1.55,positional,0.27655310621242485,0.13638190053242868,0.13638191333501937
2,128,1.55,positional,0.2785571142284569,0.13791677546871173,0.13791678264377413
2,128,1.55,positional,0.280561122244489,0.1394577357205571,0.1394577279335649
2,128,1.55,positional,0.282565130260521,0.14100476168921514,0.14100474920439166
2,128,1.55,positional,0.28456913827655306,0.1425578339778829,0.14255784214754622
2,128,1.55,positional,0.2865731462925851,0.14411693338821277,0.14411694562078378
2,128,1.55,positional,0.2885771543086172,0.14568204091690581,0.14568203977874897
2,128,1.55,positional,0.29058116232464926,0.14725313775238674,0.1472531246214418
2,128,1.55,positional,0.2925851703406813,0.14883020527155819,0.14883020014886222
2,128,1.55,positional,0.2945891783567134,0.15041322503663182,0.1504132389008546
2,128,1.55,positional,0.29659318637274545,0.15200217879203393,0.1520021862721815
2,128,1.55,positional,0.2985971943887775,0.1535970484613833,0.15359704076564226
2,128,1.55,positional,0.3006012024048096,0.15519781614453934,0.1551978023812369
2,128,1.55,positional,0.30260521042084165,0.15680446411471788,0.15680446963681144
2,128,1.55,positional,0.3046092184368737,0.1584169748156735,0.15841698897763865
2,128,1.55,positional,0.3066132264529058,0.16003533085894528,0.16003533356120314
2,128,1.55,positional,0.30861723446893785,0.16165951502116555,0.16165950338750504
2,128,1.55,positional,0.3106212424849699,0.16328951024142827,0.16328949845654422
2,128,1.55,positional,0.312625250501002,0.1649252996187166,0.16492531049030604
2,128,1.55,positional,0.31462925851703405,0.1665668664093874,0.16656687947402987
2,128,1.55,positional,0.3166332665330661,0.16821419402471077,0.16821419345663652
2,128,1.55,positional,0.3186372745490982,0.1698672660284639,0.16986725243812603
2,128,1.55,positional,0.32064128256513025,0.17152606613457677,0.17152605641849836
2,128,1.55,positional,0.3226452905811623,0.17319057820482914,0.17319059122894204
2,128,1.55,positional,0.3246492985971944,0.17486078624659654,0.1748607986697258
2,128,1.55,positional,0.32665330661322645,0.1765366744106446,0.17653667245605192
2,128,1.55,positional,0.3286573146292585,0.17821822698897025,0.17821821258792042
2,128,1.55,positional,0.3306613226452906,0.179905428412688,0.1799054190653313
2,128,1.55,positional,0.33266533066132264,0.181598263249961,0.1815982767807456
2,128,1.55,positional,0.33466933867735466,0.1832967162039747,0.18329672912906222
2,128,1.55,positional,0.3366733466933867,0.18500077211095295,0.18500077071747237
2,128,1.55,positional,0.3386773547094188,0.1867104159382143,0.1867104015459759
2,128,1.55,positional,0.34068136272545085,0.18842563278226857,0.18842562161457285
2,128,1.55,positional,0.3426853707414829,0.19014640786695186,0.19014642033774815
2,128,1.55,positional,0.344689378757515,0.1918727265415993,0.19187274108145164
2,128,1.55,positional,0.34669338677354705,0.19360457427925448,0.19360457546726645
2,128,1.55,positional,0.3486973947895791,0.19534193667491478,0.1953419234951926
2,128,1.55,positional,0.3507014028056112,0.19708479944381133,0.1970847851652301
2,128,1.55,positional,0.35270541082164325,0.19883314841972308,0.19883315697120688
2,128,1.55,positional,0.3547094188376753,0.20058696955332397,0.2005869860614954
2,128,1.55,positional,0.3567134268537074,0.20234624891056227,0.2023462546649672
2,128,1.55,positional,0.35871743486973945,0.2041109726710716,0.20411096278162225
2,128,1.55,positional,0.3607214428857715,0.2058811271266122,0.2058811104114606
2,128,1.55,positional,0.3627254509018036,0.2076566986795427,0.20765669755448218
2,128,1.55,positional,0.36472945891783565,0.2094376738413205,0.20943769079278493
2,128,1.55,positional,0.3667334669338677,0.2112240392310311,0.21122405090938073
2,128,1.55,positional,0.3687374749498998,0.21301578157394482,0.21301577784270237
2,128,1.55,positional,0.37074148296593185,0.21481288770010076,0.21481287159274984
2,128,1.55,positional,0.3727454909819639,0.2166153445429174,0.2166153321595231
2,128,1.55,positional,0.374749498997996,0.2184231391378286,0.21842315130229778
2,128,1.55,positional,0.37675350701402804,0.2202362586209453,0.22023627557321054
2,128,1.55,positional,0.3787575150300601,0.22205469022774138,0.2220546953619535
2,128,1.55,positional,0.3807615230460922,0.2238784212917637,0.22387841066852662
2,128,1.55,positional,0.38276553106212424,0.22570743924336573,0.2257074214929299
2,128,1.55,positional,0.38476953907815625,0.22754173160846383,0.22754172783516335
2,128,1.55,positional,0.3867735470941883,0.22938128600731636,0.22938130315609173
2,128,1.55,positional,0.3887775551102204,0.23122609015332396,0.2312261046403213
2,128,1.55,positional,0.39078156312625245,0.2330761318518517,0.23307613170765615
2,128,1.55,positional,0.3927855711422845,0.23493139899907214,0.2349313843580962
2,128,1.55,positional,0.3947895791583166,0.23679187958082842,0.23679186259164148
2,128,1.55,positional,0.39679358717434865,0.23865756167151758,0.23865756584771258
2,128,1.55,positional,0.3987975951903807,0.24052843343299327,0.2405284521761054
2,128,1.55,positional,0.4008016032064128,0.24240448311348747,0.24240449548504794
2,128,1.55,positional,0.40280561122244485,0.24428569904655095,0.24428569577454018
2,128,1.55,positional,0.4048096192384769,0.24617206965001182,0.2461720530445821
2,128,1.55,positional,0.406813627254509,0.24806358342495188,0.24806356729517373
2,128,1.55,positional,0.40881763527054105,0.2499602289547006,0.2499602364471575
2,128,1.55,positional,0.4108216432865731,0.2518619949038459,0.25186201427928784
2,128,1.55,positional,0.4128256513026052,0.2537688700172618,0.2537688817908391
2,128,1.55,positional,0.41482965931863724,0.25568084311915185,0.2556808389818115
2,128,1.55,positional,0.4168336673346693,0.25759790311210967,0.25759788585220483
2,128,1.55,positional,0.4188376753507014,0.2595200389761937,0.2595200224020191
2,128,1.55,positional,0.42084168336673344,0.26144723976801826,0.26144724686610143
2,128,1.55,positional,0.4228456913827655,0.2633794946198591,0.2633795144923804
2,128,1.55,positional,0.4248496993987976,0.26531679273877373,0.2653168057687881
2,128,1.55,positional,0.42685370741482964,0.2672591234057361,0.2672591206953244
2,128,1.55,positional,0.4288577154308617,0.26920647597478514,0.26920645927198966
2,128,1.55,positional,0.4308617234468938,0.2711588398721873,0.2711588214987835
2,128,1.55,positional,0.43286573146292584,0.2731162045956125,0.27311620719985075
2,128,1.55,positional,0.4348697394789579,0.27507855971332285,0.27507857956044196
2,128,1.55,positional,0.4368737474949899,0.27704589486337505,0.2770459107851622
2,128,1.55,positional,0.438877755511022,0.2790181997528348,0.27901820087401163
2,128,1.55,positional,0.44088176352705405,0.2809954641570037,0.28099544982699015
2,128,1.55,positional,0.4428857715430861,0.28297767791865847,0.2829776576440978
2,128,1.55,positional,0.4448897795591182,0.284964830947302,0.2849648243253346
2,128,1.55,positional,0.44689378757515025,0.2869569132184261,0.286956930837766
2,128,1.55,positional,0.4488977955911823,0.2889539147727854,0.28895393427005805
2,128,1.55,positional,0.4509018036072144,0.290955825715683,0.2909558329961865
2,128,1.55,positional,0.45290581162324645,0.2929626362162662,0.2929626270161512
2,128,1.55,positional,0.4549098196392785,0.29497433650683413,0.29497431632995236
2,128,1.55,positional,0.4569138276553106,0.2969909168821549,0.29699090093758984
2,128,1.55,positional,0.45891783567134264,0.2990123676987936,0.2990123774514319
2,128,1.55,positional,0.4609218436873747,0.3010386793744505,0.3010387008976484
2,128,1.55,positional,0.4629258517034068,0.3030698423873089,0.3030698572564055
2,128,1.55,positional,0.46492985971943884,0.3051058472753929,0.3051058465277033
2,128,1.55,positional,0.4669338677354709,0.3071466846359347,0.30714666871154167
2,128,1.55,positional,0.468937875751503,0.30919234512475136,0.3091923238079206
2,128,1.55,positional,0.47094188376753504,0.3112428194556304,0.31124281181684016
2,128,1.55,positional,0.4729458917835671,0.3132980983997252,0.31329811602970425
2,128,1.55,positional,0.4749498997995992,0.3153581727849583,0.3153581940247392
2,128,1.55,positional,0.47695390781563124,0.3174230334954341,0.3174230437141091
2,128,1.55,positional,0.4789579158316633,0.3194926714708598,0.3194926650978141
2,128,1.55,positional,0.48096192384769537,0.3215670777059746,0.32156705817585407
2,128,1.55,positional,0.48296593186372744,0.32364624324998753,0.32364622294822915
2,128,1.55,positional,0.4849699398797595,0.32573015920602294,0.3257301594149393
2,128,1.55,positional,0.48697394789579157,0.3278188167305739,0.3278188375611454
2,128,1.55,positional,0.4889779559118236,0.3299122070329637,0.32991222732140846
2,128,1.55,positional,0.49098196392785565,0.33201032137481484,0.33201032869572317
2,128,1.55,positional,0.4929859719438877,0.3341131510695251,0.33411314168408957
2,128,1.55,positional,0.4949899799599198,0.33622068748175166,0.3362206662865075
2,128,1.55,positional,0.49699398797595185,0.3383329220269019,0.33833290250297704
2,128,1.55,positional,0.4989979959919839,0.3404498461706315,0.3404498499782155
2,128,1.55,positional,0.501002004008016,0.34257145142834955,0.34257147346635747
2,128,1.55,positional,0.503006012024048,0.3446977293647303,0.3446977496017047
2,128,1.55,positional,0.5050100200400801,0.34682867159323194,0.34682867838425735
2,128,1.55,positional,0.5070140280561122,0.3489642697756215,0.3489642598140153
2,128,1.55,positional,0.5090180360721442,0.35110451562150685,0.3511044938909785
2,128,1.55,positional,0.5110220440881763,0.35324940088787454,0.35324938061514705
2,128,1.55,positional,0.5130260521042084,0.3553989173786341,0.35539891985506616
2,128,1.55,positional,0.5150300601202404,0.3575530569441685,0.35755307903418393
2,128,1.55,positional,0.5170340681362725,0.3597118114808907,0.3597118329832447
2,128,1.55,positional,0.5190380761523046,0.3618751729308061,0.36187518170224864
2,128,1.55,positional,0.5210420841683366,0.36404313328108057,0.3640431251911956
2,128,1.55,positional,0.5230460921843687,0.36621568456361475,0.36621566345008555
2,128,1.55,positional,0.5250501002004008,0.3683928188546235,0.3683927964789186
2,128,1.55,positional,0.5270541082164328,0.37057452827422094,0.3705745242776947
2,128,1.55,positional,0.5290581162324649,0.37276080498601144,0.372760825324028
2,128,1.55,positional,0.531062124248497,0.3749516411966853,0.3749516648060924
2,128,1.55,positional,0.533066132264529,0.3771470291556201,0.377147042247159
2,128,1.55,positional,0.5350701402805611,0.37934696115448696,0.37934695764722776
2,128,1.55,positional,0.5370741482965932,0.38155142952686244,0.3815514110062988
2,128,1.55,positional,0.5390781563126252,0.3837604266478445,0.38376040232437203
2,128,1.55,positional,0.5410821643286573,0.3859739449336745,0.38597393160144744
2,128,1.55,positional,0.5430861723446894,0.3881919768413629,0.3881919913861862
2,128,1.55,positional,0.5450901803607214,0.39041451486832096,0.39041453986909735
2,128,1.55,positional,0.5470941883767535,0.39264155155199587,0.3926415705436787
2,128,1.55,positional,0.5490981963927856,0.39487307946951145,0.3948730834099305
2,128,1.55,positional,0.5511022044088176,0.3971090912373128,0.39710907846785254
2,128,1.55,positional,0.5531062124248497,0.3993495795108159,0.39934955571744496
2,128,1.55,positional,0.5551102204408818,0.40159453698406095,0.4015945151587077
2,128,1.55,positional,0.5571142284569138,0.40384395638937076,0.4038439567909848
2,128,1.55,positional,0.5591182364729459,0.40609783049701287,0.4060978529745535
2,128,1.55,positional,0.561122244488978,0.4083561521148659,0.4083561766038786
2,128,1.55,positional,0.56312625250501,0.4106189140880905,0.41061892767895997
2,128,1.55,positional,0.565130260521042,0.41288610929880326,0.41288610619979765
2,128,1.55,positional,0.567134268537074,0.4151577306657564,0.41515771216639175
2,128,1.55,positional,0.5691382765531061,0.41743377114401925,0.4174337455787423
2,128,1.55,positional,0.5711422845691382,0.41971422372466516,0.4197142064368491
2,128,1.55,positional,0.5731462925851702,0.4219990814344617,0.4219990917724504
2,128,1.55,positional,0.5751503006012023,0.4242883373355643,0.42428836278656457
2,128,1.55,positional,0.5771543086172344,0.42658198452521423,0.42658200750023717
2,128,1.55,positional,0.5791583166332664,0.42888001613543963,0.42888002591346835
2,128,1.55,positional,0.5811623246492985,0.43118242533276036,0.431182418026258
2,128,1.55,positional,0.5831663326653306,0.43348920531789625,0.4334891838386061
2,128,1.55,positional,0.5851703406813626,0.4358003493254791,0.4358003233505127
2,128,1.55,positional,0.5871743486973947,0.4381158506237676,0.4381158365619778
2,128,1.55,positional,0.5891783567134268,0.44043570251436615,0.440435716947113
2,128,1.55,positional,0.5911823647294588,0.4427598983319464,0.4427599249305069
2,128,1.55,positional,0.5931863727454909,0.44508843144397275,0.4450884538457455
2,128,1.55,positional,0.595190380761523,0.44742129525043034,0.44742130369282895
2,128,1.55,positional,0.597194388777555,0.44975848318355666,0.44975847447175715
2,128,1.55,positional,0.5991983967935871,0.4520999887075763,0.45209996618252996
2,128,1.55,positional,0.6012024048096192,0.4544458053184382,0.4544457788251476
2,128,1.55,positional,0.6032064128256512,0.4567959265435567,0.45679591239961
2,128,1.55,positional,0.6052104208416833,0.4591503459415552,0.4591503604835501
2,128,1.55,positional,0.6072144288577154,0.46150905710201234,0.4615090842196815
2,128,1.55,positional,0.6092184368737474,0.46387205364521183,0.4638720770776416
2,128,1.55,positional,0.6112224448897795,0.4662393292218948,0.46623933905743054
2,128,1.55,positional,0.6132264529058116,0.46861087751301467,0.46861087015904823
2,128,1.55,positional,0.6152304609218436,0.47098669222949513,0.4709866703824948
2,128,1.55,positional,0.6172344689378757,0.4733667671119909,0.47336673972777016
2,128,1.55,positional,0.6192384769539078,0.47575109593065074,0.4757510781948743
2,128,1.55,positional,0.6212424849699398,0.47813967248488365,0.4781396829777555
2,128,1.55,positional,0.6232464929859719,0.48053249060312725,0.4805325173553563
2,128,1.55,positional,0.625250501002004,0.482929544142619,0.48292956998211345
2,128,1.55,positional,0.627254509018036,0.48533082698916974,0.48533084085802697
2,128,1.55,positional,0.6292585170340681,0.4877363330569399,0.4877363299830969
2,128,1.55,positional,0.6312625250501002,0.49014605628821817,0.49014603735732326
2,128,1.55,positional,0.6332665330661322,0.4925599906532023,0.492559962980706
2,128,1.55,positional,0.6352705410821643,0.49497813014978276,0.49497810685324506
2,128,1.55,positional,0.6372745490981964,0.4974004688033285,0.49740046897494056
2,128,1.55,positional,0.6392785571142284,0.4998270006664749,0.4998270244644905
2,128,1.55,positional,0.6412825651302605,0.5022577198189144,0.5022577482480204
2,128,1.55,positional,0.6432865731462926,0.504692620367189,0.5046926403254374
2,128,1.55,positional,0.6452905811623246,0.5071316964444851,0.5071317006967415
2,128,1.55,positional,0.6472945891783567,0.5095749422104309,0.5095749293619328
2,128,1.55,positional,0.6492985971943888,0.5120223518508951,0.5120223263210112
2,128,1.55,positional,0.6513026052104208,0.5144739195777891,0.5144738915739768
2,128,1.55,positional,0.6533066132264529,0.5169296396288698,0.5169296251208295
2,128,1.55,positional,0.655310621242485,0.5193895062675457,0.5193895209812377
2,128,1.55,positional,0.657314629258517,0.521853513782684,0.5218535423640549
2,128,1.55,positional,0.6593186372745491,0.5243216564884207,0.5243216829833598
2,128,1.55,positional,0.6613226452905812,0.5267939287239725,0.5267939428391523
2,128,1.55,positional,0.6633266533066132,0.5292703248534496,0.5292703219314323
2,128,1.55,positional,0.6653306613226453,0.5317508392656721,0.5317508202602
2,128,1.55,positional,0.6673346693386772,0.534235466373987,0.5342354378254551
2,128,1.55,positional,0.6693386773547093,0.5367242006160883,0.536724174627198
2,128,1.55,positional,0.6713426853707414,0.5392170364538369,0.5392170306654285
2,128,1.55,positional,0.6733466933867734,0.5417139683730853,0.5417139898486021
2,128,1.55,positional,0.6753507014028055,0.5442149908835012,0.5442150208935941
2,128,1.55,positional,0.6773547094188376,0.5467200985183954,0.5467201229964016
2,128,1.55,positional,0.6793587174348696,0.5492292858345491,0.5492292961570249
2,128,1.55,positional,0.6813627254509017,0.5517425474120451,0.5517425403754637
2,128,1.55,positional,0.6833667334669338,0.5542598778540991,0.5542598556517181
2,128,1.55,positional,0.6853707414829658,0.556781271786894,0.5567812419857882
2,128,1.55,positional,0.6873747494989979,0.5593067238594143,0.559306699377674
2,128,1.55,positional,0.68937875751503,0.5618362287432841,0.5618362278273752
2,128,1.55,positional,0.691382765531062,0.5643697811326054,0.5643698052225723
2,128,1.55,positional,0.6933867735470941,0.5669073757437977,0.5669074063830368
2,128,1.55,positional,0.6953907815631262,0.5694490073154408,0.5694490312826169
2,128,1.55,positional,0.6973947895791582,0.5719946706081178,0.5719946799213128
2,128,1.55,positional,0.6993987975951903,0.5745443604042599,0.5745443522991242
2,128,1.55,positional,0.7014028056112224,0.5770980715079931,0.5770980484160512
2,128,1.55,positional,0.7034068136272544,0.5796557987449862,0.5796557682720939
2,128,1.55,positional,0.7054108216432865,0.5822175369623002,0.582217511867252
2,128,1.55,positional,0.7074148296593186,0.5847832810282396,0.5847832792015258
2,128,1.55,positional,0.7094188376753506,0.5873530258322046,0.5873530497338316
2,128,1.55,positional,0.7114228456913827,0.5899267662845448,0.5899267976113297
2,128,1.55,positional,0.7134268537074148,0.5925044973164146,0.5925045227508398
2,128,1.55,positional,0.7154308617234468,0.5950862138796307,0.5950862251523613
2,128,1.55,positional,0.7174348697394789,0.5976719109465287,0.5976719048158947
2,128,1.55,positional,0.719438877755511,0.6002615835098241,0.6002615617414397
2,128,1.55,positional,0.721442885771543,0.6028552265824716,0.6028551959289965
2,128,1.55,positional,0.7234468937875751,0.6054528351975288,0.6054528073785651
2,128,1.55,positional,0.7254509018036072,0.6080544044080186,0.6080543960901453
2,128,1.55,positional,0.7274549098196392,0.6106599292867942,0.6106599497109462
2,128,1.55,positional,0.7294589178356713,0.6132694049264054,0.6132694365356209
2,128,1.55,positional,0.7314629258517034,0.6158828264389655,0.6158828549687935
2,128,1.55,positional,0.7334669338677354,0.6185001889560207,0.6185002050104642
2,128,1.55,positional,0.7354709418837675,0.6211214876284186,0.6211214866606328
2,128,1.55,positional,0.7374749498997996,0.6237467176261807,0.6237466999192997
2,128,1.55,positional,0.7394789579158316,0.6263758741383737,0.6263758447864644
2,128,1.55,positional,0.7414829659318637,0.629008952372983,0.6290089212621272
2,128,1.55,positional,0.7434869739478958,0.631645947556788,0.6316459293462878
2,128,1.55,positional,0.7454909819639278,0.6342868549352373,0.6342868662731592
2,128,1.55,positional,0.7474949899799599,0.6369316697723255,0.636931699400056
2,128,1.55,positional,0.749498997995992,0.639580387350472,0.6395804192878922
2,128,1.55,positional,0.751503006012024,0.6422330029703995,0.6422330259366681
2,128,1.55,positional,0.7535070140280561,0.644889511951015,0.6448895193463834
2,128,1.55,positional,0.7555110220440882,0.6475499096292905,0.6475498995170381
2,128,1.55,positional,0.7575150300601202,0.650214191360146,0.6502141664486325
2,128,1.55,positional,0.7595190380761523,0.6528823525163332,0.6528823201411663
2,128,1.55,positional,0.7615230460921844,0.6555543884883196,0.6555543605946397
2,128,1.55,positional,0.7635270541082164,0.6582302946841746,0.6582302878090526
2,128,1.55,positional,0.7655310621242485,0.6609100665294562,0.6609100882112943
2,128,1.55,positional,0.7675350701402806,0.6635936994670986,0.6635937323344503
2,128,1.55,positional,0.7695390781563125,0.666281188957301,0.6662812191596676
2,128,1.55,positional,0.7715430861723446,0.6689725304774179,0.6689725486869463
2,128,1.55,positional,0.7735470941883766,0.6716677195218487,0.6716677209162863
2,128,1.55,positional,0.7755511022044087,0.6743667516019306,0.6743667358476875
2,128,1.55,positional,0.7775551102204408,0.6770696222458304,0.6770695934811501
2,128,1.55,positional,0.7795591182364728,0.679776326998439,0.6797762938166739
2,128,1.55,positional,0.7815631262525049,0.6824868614212654,0.6824868368542591
2,128,1.55,positional,0.783567134268537,0.685201221092332,0.6852012225675104
2,128,1.55,positional,0.785571142284569,0.6879194016060719,0.6879194278540077
2,128,1.55,positional,0.7875751503006011,0.6906413985732257,0.6906414325554563
2,128,1.55,positional,0.7895791583166332,0.6933672076207398,0.6933672366718563
2,128,1.55,positional,0.7915831663326652,0.6960968243916656,0.6960968402032076
2,128,1.55,positional,0.7935871743486973,0.6988302445450597,0.6988302431495101
2,128,1.55,positional,0.7955911823647294,0.7015674637558844,0.701567445510764
2,128,1.55,positional,0.7975951903807614,0.70430847771491,0.7043084472869692
2,128,1.55,positional,0.7995991983967935,0.707053282128617,0.7070532484781257
2,128,1.55,positional,0.8016032064128256,0.7098018727190999,0.7098018490842335
2,128,1.55,positional,0.8036072144288576,0.712554245223971,0.7125542488960324
2,128,1.55,positional,0.8056112224448897,0.7153103953962664,0.7153104228470328
2,128,1.55,positional,0.8076152304609218,0.7180703190043507,0.7180703536810839
2,128,1.55,positional,0.8096192384769538,0.720834011831825,0.7208340413981853
2,128,1.55,positional,0.8116232464929859,0.7236014696774337,0.7236014859983371
2,128,1.55,positional,0.813627254509018,0.7263726883549728,0.7263726874815394
2,128,1.55,positional,0.81563126252505,0.7291476636931994,0.729147645847792
2,128,1.55,positional,0.8176352705410821,0.7319263915357415,0.7319263610970952
2,128,1.55,positional,0.8196392785571142,0.7347088677410082,0.7347088332294488
2,128,1.55,positional,0.8216432865731462,0.7374950881821017,0.7374950622448528
2,128,1.55,positional,0.8236472945891783,0.7402850487467291,0.7402850481433073
2,128,1.55,positional,0.8256513026052104,0.7430787453371153,0.7430787710263518
2,128,1.55,positional,0.8276553106212424,0.7458761738699167,0.7458762090117622
2,128,1.55,positional,0.8296593186372745,0.7486773302761355,0.7486773620873303
2,128,1.55,positional,0.8316633266533066,0.7514822105010346,0.7514822302530558
2,128,1.55,positional,0.8336673346693386,0.7542908105040538,0.7542908135089388
2,128,1.55,positional,0.8356713426853707,0.7571031262587256,0.7571031118549794
2,128,1.55,positional,0.8376753507014028,0.7599191537525928,0.7599191252911776
2,128,1.55,positional,0.8396793587174348,0.7627388889871264,0.7627388538175331
2,128,1.55,positional,0.8416833667334669,0.7655623279776437,0.7655622974340462
2,128,1.55,positional,0.843687374749499,0.7683894667532277,0.768389456140717
2,128,1.55,positional,0.845691382765531,0.7712203013566471,0.7712203209145818
2,128,1.55,positional,0.8476953907815631,0.7740548278442765,0.7740548620427768
2,128,1.55,positional,0.8496993987975952,0.7768930422860176,0.776893077191382
2,128,1.55,positional,0.8517034068136272,0.7797349407652214,0.7797349663603972
2,128,1.55,positional,0.8537074148296593,0.7825805193786098,0.7825805295498224
2,128,1.55,positional,0.8557114228456913,0.7854297742361995,0.7854297667596574
2,128,1.55,positional,0.8577154308617234,0.7882827014612251,0.7882826779899026
2,128,1.55,positional,0.8597194388777555,0.7911392971900637,0.7911392632405577
2,128,1.55,positional,0.8617234468937875,0.7939995575721596,0.7939995225116228
2,128,1.55,positional,0.8637274549098196,0.7968634787699497,0.7968634558030979
2,128,1.55,positional,0.8657314629258517,0.7997310569587902,0.7997310626087815
2,128,1.55,positional,0.8677354709418837,0.8026022883268826,0.80260231736764
2,128,1.55,positional,0.8697394789579158,0.8054771690752012,0.8054772057848276
2,128,1.55,positional,0.8717434869739479,0.808355695417421,0.8083557278603445
2,128,1.55,positional,0.8737474949899798,0.8112378635798462,0.8112378835941901
2,128,1.55,positional,0.8757515030060119,0.814123669801339,0.8141236729863652
2,128,1.55,positional,0.877755511022044,0.8170131103332494,0.8170130960368693
2,128,1.55,positional,0.879759519038076,0.819906181439345,0.8199061527457026
2,128,1.55,positional,0.8817635270541081,0.8228028793957416,0.822802843112865
2,128,1.55,positional,0.8837675350701402,0.8257032004908351,0.8257031671383565
2,128,1.55,positional,0.8857715430861722,0.8286071410252323,0.8286071248221769
2,128,1.55,positional,0.8877755511022043,0.8315146973116837,0.8315147119600081
2,128,1.55,positional,0.8897795591182364,0.8344258656750163,0.834425898861808
2,128,1.55,positional,0.8917835671342684,0.8373406424520669,0.8373406797522603
2,128,1.55,positional,0.8937875751503005,0.8402590239916157,0.8402590546313651
2,128,1.55,positional,0.8957915831663326,0.8431810066543207,0.8431810234991223
2,128,1.55,positional,0.8977955911823646,0.846106586812653,0.8461065863555318
2,128,1.55,positional,0.8997995991983967,0.8490357608508317,0.8490357432005939
2,128,1.55,positional,0.9018036072144288,0.8519685251647597,0.8519684940343084
2,128,1.55,positional,0.9038076152304608,0.8549048761619604,0.8549048388566752
2,128,1.55,positional,0.9058116232464929,0.8578448102615145,0.8578447776676945
2,128,1.55,positional,0.907815631262525,0.8607883238939968,0.8607883104673664
2,128,1.55,positional,0.909819639278557,0.8637354135014148,0.8637354309882979
2,128,1.55,positional,0.9118236472945891,0.8666860755371462,0.8666861101616482
2,128,1.55,positional,0.9138276553106212,0.8696403064658783,0.8696403443319185
2,128,1.55,positional,0.9158316633266532,0.8725981027635465,0.8725981334991089
2,128,1.55,positional,0.9178356713426853,0.8755594609172749,0.8755594776632191
2,128,1.55,positional,0.9198396793587174,0.8785243774253153,0.8785243768242492
2,128,1.55,positional,0.9218436873747494,0.8814928487969887,0.8814928309821994
2,128,1.55,positional,0.9238476953907815,0.8844648715526257,0.8844648401370695
2,128,1.55,positional,0.9258517034068136,0.8874404422235084,0.8874404042888595
2,128,1.55,positional,0.9278557114228456,0.8904195573518118,0.8904195234375695
2,128,1.55,positional,0.9298597194388777,0.8934022134905466,0.8934021975831995
2,128,1.55,positional,0.9318637274549098,0.896388407203502,0.8963884223800107
2,128,1.55,positional,0.9338677354709418,0.899378135065188,0.8993781691025492
2,128,1.55,positional,0.9358717434869739,0.9023713936607803,0.9023714324924257
2,128,1.55,positional,0.937875751503006,0.9053681795860632,0.9053682125496402
2,128,1.55,positional,0.939879759519038,0.9083684894473745,0.9083685092741924
2,128,1.55,positional,0.9418837675350701,0.9113723198615507,0.9113723226660828
2,128,1.55,positional,0.9438877755511021,0.9143796674558713,0.9143796527253109
2,128,1.55,positional,0.9458917835671342,0.9173905288680055,0.917390499451877
2,128,1.55,positional,0.9478957915831663,0.9204049007459575,0.9204048628457809
2,128,1.55,positional,0.9498997995991983,0.923422779748013,0.9234227429070229
2,128,1.55,positional,0.9519038076152304,0.9264441625426867,0.9264441396356026
2,128,1.55,positional,0.9539078156312625,0.9294690458086685,0.9294690523793764
