p,N,beta,method,x_eval,u_exact_dd,u_h_dd
2,128,1.55,uniform,0.0015430384691835644,15.700910882990547,10.953210125290829
2,128,1.55,uniform,0.0015790533144741758,15.538741094099576,10.953210125290829
2,128,1.55,uniform,0.001615908753895919,15.378246306144849,10.953210125290829
2,128,1.55,uniform,0.0016536244070941787,15.219409218566549,10.953210125290829
2,128,1.55,uniform,0.0016922203516410354,15.062212709496869,10.953210125290829
2,128,1.55,uniform,0.0017317171337233527,14.906639833914458,10.953210125290829
2,128,1.55,uniform,0.0017721357790803584,14.752673821817762,10.953210125290829
2,128,1.55,uniform,0.0018134978041964953,14.600298076417323,10.953210125290829
2,128,1.55,uniform,0.0018558252277555188,14.449496172346716,10.953210125290829
2,128,1.55,uniform,0.0018991405823619357,14.300251853891988,10.953210125290829
2,128,1.55,uniform,0.0019434669265360183,14.152549033239364,10.953210125290829
2,128,1.55,uniform,0.001988827856988808,14.006371788741024,10.953210125290829
2,128,1.55,uniform,0.002004008016032064,13.958528357550335,10.953210125290829
2,128,1.55,uniform,0.0020352475211835755,13.861704363198898,10.953210125290829
2,128,1.55,uniform,0.0020827506301905143,13.718531162166062,10.953210125290829
2,128,1.55,uniform,0.002131362471841438,13.576836752265752,10.953210125290829
2,128,1.55,uniform,0.00218110892419152,13.436605859527715,10.953210125290829
2,128,1.55,uniform,0.0022320164692952345,13.297823367741751,10.953210125290829
2,128,1.55,uniform,0.0022841122073038256,13.160474316828255,10.953210125290829
2,128,1.55,uniform,0.0023374238708918126,13.024543901225615,10.953210125290829
2,128,1.55,uniform,0.002391979840020237,12.890017468294188,10.953210125290829
2,128,1.55,uniform,0.00244780915704444,12.756880516736887,10.953210125290829
2,128,1.55,uniform,0.0025049415421745025,12.62511869503597,10.953210125290829
2,128,1.55,uniform,0.002563407409296515,12.494717799906025,10.953210125290829
2,128,1.55,uniform,0.0026232378821631234,12.365663774762927,10.953210125290829
2,128,1.55,uniform,0.0026844648109619652,12.237942708208596,10.953210125290829
2,128,1.55,uniform,0.0027471207892708085,12.111540832531444,10.953210125290829
2,128,1.55,uniform,0.0028112391714084613,11.986444522222223,10.953210125290829
2,128,1.55,uniform,0.0028768540901905914,11.862640292505336,10.953210125290829
2,128,1.55,uniform,0.002944000475100034,11.740114797885196,10.953210125290829
2,128,1.55,uniform,0.003012714070881164,11.618854830707663,10.953210125290829
2,128,1.55,uniform,0.0030830314565682766,11.498847319736312,10.953210125290829
2,128,1.55,uniform,0.0031549900649580883,11.380079328743424,10.953210125290829
2,128,1.55,uniform,0.003228628202536727,11.262538055115536,10.953210125290829
2,128,1.55,uniform,0.0033039850698718546,11.146210828473336,10.953210125290829
2,128,1.55,uniform,0.0033811007824806815,11.03108510930592,10.953210125290829
2,128,1.55,uniform,0.003460016392185109,10.917148487619055,10.953210125290829
2,128,1.55,uniform,0.00354077390896527,10.804388681597446,10.953210125290829
2,128,1.55,uniform,0.00362341632332315,10.692793536280824,10.953210125290829
2,128,1.55,uniform,0.0037079876291681723,10.582351022253693,10.953210125290829
2,128,1.55,uniform,0.0037945328472369423,10.473049234348622,10.953210125290829
2,128,1.55,uniform,0.003883098049059601,10.364876390362936,10.953210125290829
2,128,1.55,uniform,0.003973730381485604,10.257820829788603,10.953210125290829
2,128,1.55,uniform,0.004008016032064128,10.218240852370416,10.953210125290829
2,128,1.55,uniform,0.004066478091781854,10.151871012555363,10.953210125290829
2,128,1.55,uniform,0.004161390553316707,10.047015517786713,10.953210125290829
2,128,1.55,uniform,0.004258518291843414,9.943243042568799,10.953210125290829
2,128,1.55,uniform,0.00435791301239703,9.840542400732032,10.953210125290829
2,128,1.55,uniform,0.004459627626819095,9.738902521645258,10.953210125290829
2,128,1.55,uniform,0.004563716281924753,9.638312449022413,10.953210125290829
2,128,1.55,uniform,0.00467023438832733,9.538761339741454,10.953210125290829
2,128,1.55,uniform,0.004779238649935595,9.440238462675573,10.953210125290829
2,128,1.55,uniform,0.00489078709413959,9.342733197536399,10.953210125290829
2,128,1.55,uniform,0.0050049391027009536,9.246235033729194,10.953210125290829
2,128,1.55,uniform,0.0051217554433642416,9.150733569219858,10.953210125290829
2,128,1.55,uniform,0.0052412983022060615,9.056218509413641,10.953210125290829
2,128,1.55,uniform,0.0053636313167392344,8.96267966604545,10.953210125290829
2,128,1.55,uniform,0.005488819609789666,8.870106956081557,10.953210125290829
2,128,1.55,uniform,0.005616929824163805,8.778490400632764,10.953210125290829
2,128,1.55,uniform,0.005748030158125352,8.687820123878675,10.953210125290829
2,128,1.55,uniform,0.005882190401699956,8.598086352003154,10.953210125290829
2,128,1.55,uniform,0.0060120240480961915,8.514027891544504,10.953210125290829
2,128,1.55,uniform,0.006019481973827274,8.50927941214075,10.953210125290829
2,128,1.55,uniform,0.006159977960380168,8.421389731334008,10.953210125290829
2,128,1.55,uniform,0.006303753153071281,8.334407835501548,10.953210125290829
2,128,1.55,uniform,0.006450884089267686,8.248324348416816,10.953210125290829
2,128,1.55,uniform,0.006601449092734883,8.163129990697346,10.953210125290829
2,128,1.55,uniform,0.0067555283153316395,8.078815578804525,10.953210125290829
2,128,1.55,uniform,0.006913203779678127,7.995372024053623,10.953210125290829
2,128,1.55,uniform,0.007074559422819878,7.912790331634094,10.953210125290829
2,128,1.55,uniform,0.007239681140910877,7.831061599639966,10.953210125290829
2,128,1.55,uniform,0.007408656834939568,7.750177018110265,10.953210125290829
2,128,1.55,uniform,0.007581576457522103,7.670127868079353,10.953210125290829
2,128,1.55,uniform,0.007758532060787828,7.590905520637032,10.953210125290829
2,128,1.55,uniform,0.007939617845382276,7.512501435998438,5.911970237369943
2,128,1.55,uniform,0.008016032064128256,7.480190134841381,5.911970237369943
2,128,1.55,uniform,0.008124930210614048,7.434907162583459,5.911970237369943
2,128,1.55,uniform,0.008314567805772064,7.358114336105707,5.911970237369943
2,128,1.55,uniform,0.00850863158264058,7.282114678670889,5.911970237369943
2,128,1.55,uniform,0.008707224849239923,7.206899997884484,5.911970237369943
2,128,1.55,uniform,0.008910453324821503,7.13246218596866,5.911970237369943
2,128,1.55,uniform,0.009118425196146562,7.058793218888257,5.911970237369943
2,128,1.55,uniform,0.00933125117507824,6.985885155485881,5.911970237369943
2,128,1.55,uniform,0.009549044557518078,6.9137301366258574,5.911970237369943
2,128,1.55,uniform,0.009771921283717996,6.842320384347065,5.911970237369943
2,128,1.55,uniform,0.01,6.771648201024499,5.911970237369943
2,128,1.55,uniform,0.01002004008016032,6.765550362209598,5.911970237369943
2,128,1.55,uniform,0.012024048096192383,6.232633225446202,5.911970237369943
2,128,1.55,uniform,0.014028056112224447,5.814943712341257,5.911970237369943
2,128,1.55,uniform,0.01603206412825651,5.475819689687422,5.075382696925933
2,128,1.55,uniform,0.018036072144288574,5.1931456584237825,5.075382696925933
2,128,1.55,uniform,0.02004008016032064,4.952672755255409,5.075382696925933
2,128,1.55,uniform,0.022044088176352703,4.744745525083953,5.075382696925933
2,128,1.55,uniform,0.024048096192384766,4.562554576725615,4.273659900411732
2,128,1.55,uniform,0.026052104208416832,4.401139402021434,4.273659900411732
2,128,1.55,uniform,0.028056112224448895,4.256787955983894,4.273659900411732
2,128,1.55,uniform,0.03006012024048096,4.126658843254338,4.273659900411732
2,128,1.55,uniform,0.03206412825651302,4.008534640624385,3.8469112622816866
2,128,1.55,uniform,0.03406813627254509,3.90065570479646,3.8469112622816866
2,128,1.55,uniform,0.03607214428857715,3.8016051377301934,3.8469112622816866
2,128,1.55,uniform,0.038076152304609215,3.7102272667929155,3.8469112622816866
2,128,1.55,uniform,0.04008016032064128,3.6255686688345268,3.5089686785532
2,128,1.55,uniform,0.04208416833667334,3.5468347154128907,3.5089686785532
2,128,1.55,uniform,0.044088176352705406,3.4733570270887157,3.5089686785532
2,128,1.55,uniform,0.04609218436873747,3.4045687380756466,3.5089686785532
2,128,1.55,uniform,0.04809619238476953,3.3399854463776104,3.257674937467021
2,128,1.55,uniform,0.0501002004008016,3.279190365281984,3.257674937467021
2,128,1.55,uniform,0.052104208416833664,3.2218226221811324,3.257674937467021
2,128,1.55,uniform,0.05410821643286573,3.1675679447079483,3.257674937467021
2,128,1.55,uniform,0.05611222444889779,3.116151178514818,3.0544592685465384
2,128,1.55,uniform,0.058116232464929855,3.067330225220267,3.0544592685465384
2,128,1.55,uniform,0.06012024048096192,3.0208910922280987,3.0544592685465384
2,128,1.55,uniform,0.06212424849699398,2.976643820912398,3.0544592685465384
2,128,1.55,uniform,0.06412825651302605,2.9344191145203498,2.8876309449422455
2,128,1.55,uniform,0.06613226452905811,2.894065527831563,2.8876309449422455
2,128,1.55,uniform,0.06813627254509018,2.8554471111005997,2.8876309449422455
2,128,1.55,uniform,0.07014028056112225,2.8184414238753637,2.8876309449422455
2,128,1.55,uniform,0.0721442885771543,2.7829378518920875,2.746825192305995
2,128,1.55,uniform,0.07414829659318636,2.7488361738028493,2.746825192305995
2,128,1.55,uniform,0.07615230460921843,2.7160453350094707,2.746825192305995
2,128,1.55,uniform,0.0781563126252505,2.684482394099751,2.6260134145353344
2,128,1.55,uniform,0.08016032064128256,2.6540716138546263,2.6260134145353344
2,128,1.55,uniform,0.08216432865731463,2.6247436739240637,2.6260134145353344
2,128,1.55,uniform,0.08416833667334668,2.596434986359693,2.6260134145353344
2,128,1.55,uniform,0.08617234468937875,2.5690870984732133,2.520782845125407
2,128,1.55,uniform,0.08817635270541081,2.5426461701364054,2.520782845125407
2,128,1.55,uniform,0.09018036072144288,2.517062514785203,2.520782845125407
2,128,1.55,uniform,0.09218436873747494,2.4922901951401015,2.520782845125407
2,128,1.55,uniform,0.09418837675350701,2.468286666088495,2.42802867836764
2,128,1.55,uniform,0.09619238476953906,2.4450124583540123,2.42802867836764
2,128,1.55,uniform,0.09819639278557113,2.4224308975528173,2.42802867836764
2,128,1.55,uniform,0.1002004008016032,2.400507854046032,2.42802867836764
2,128,1.55,uniform,0.10220440881763526,2.3792115196718,2.3454375251183963
2,128,1.55,uniform,0.10420841683366733,2.358512208004712,2.3454375251183963
2,128,1.55,uniform,0.1062124248496994,2.338382175264028,2.3454375251183963
2,128,1.55,uniform,0.10821643286573146,2.3187954593913953,2.3454375251183963
2,128,1.55,uniform,0.11022044088176351,2.2997277351562917,2.2712613240534965
2,128,1.55,uniform,0.11222444889779558,2.281156183433824,2.2712613240534965
2,128,1.55,uniform,0.11422845691382764,2.263059373043216,2.2712613240534965
2,128,1.55,uniform,0.11623246492985971,2.2454171537433334,2.2712613240534965
2,128,1.55,uniform,0.11823647294589178,2.228210559159702,2.2041464880809296
2,128,1.55,uniform,0.12024048096192384,2.211421718570358,2.2041464880809296
2,128,1.55,uniform,0.1222444889779559,2.1950337766094874,2.2041464880809296
2,128,1.55,uniform,0.12424849699398796,2.1790308200613873,2.2041464880809296
2,128,1.55,uniform,0.12625250501002003,2.1633978110156065,2.143027395406641
2,128,1.55,uniform,0.1282565130260521,2.148120525739336,2.143027395406641
2,128,1.55,uniform,0.13026052104208416,2.133185498697273,2.143027395406641
2,128,1.55,uniform,0.13226452905811623,2.1185799712137587,2.143027395406641
2,128,1.55,uniform,0.1342685370741483,2.1042918443284084,2.0870516252583537
2,128,1.55,uniform,0.13627254509018036,2.0903096354458235,2.0870516252583537
2,128,1.55,uniform,0.13827655310621242,2.076622438423269,2.0870516252583537
2,128,1.55,uniform,0.1402805611222445,2.0632198867782705,2.0870516252583537
2,128,1.55,uniform,0.14228456913827653,2.0500921197315645,2.0355280552309685
2,128,1.55,uniform,0.1442885771543086,2.0372297508304253,2.0355280552309685
2,128,1.55,uniform,0.14629258517034066,2.024623838923487,2.0355280552309685
2,128,1.55,uniform,0.14829659318637273,2.012265861281328,2.0355280552309685
2,128,1.55,uniform,0.1503006012024048,2.0001476886775844,1.9878895176712548
2,128,1.55,uniform,0.15230460921843686,1.9882615622636055,1.9878895176712548
2,128,1.55,uniform,0.15430861723446893,1.9766000720858408,1.9878895176712548
2,128,1.55,uniform,0.156312625250501,1.9651561371096562,1.9436655511922591
2,128,1.55,uniform,0.15831663326653306,1.95392298662613,1.9436655511922591
2,128,1.55,uniform,0.16032064128256512,1.94289414292994,1.9436655511922591
2,128,1.55,uniform,0.1623246492985972,1.9320634051667807,1.9436655511922591
2,128,1.55,uniform,0.16432865731462926,1.9214248342579952,1.9024621331396911
2,128,1.55,uniform,0.16633266533066132,1.910972738818431,1.9024621331396911
2,128,1.55,uniform,0.16833667334669336,1.9007016619910009,1.9024621331396911
2,128,1.55,uniform,0.17034068136272543,1.8906063691281547,1.9024621331396911
2,128,1.55,uniform,0.1723446893787575,1.8806818362565412,1.8639463828158807
2,128,1.55,uniform,0.17434869739478956,1.8709232392666053,1.8639463828158807
2,128,1.55,uniform,0.17635270541082163,1.861325943773819,1.8639463828158807
2,128,1.55,uniform,0.1783567134268537,1.8518854956027182,1.8639463828158807
2,128,1.55,uniform,0.18036072144288576,1.84259761184897,1.8278348511612625
2,128,1.55,uniform,0.18236472945891782,1.833458172478381,1.8278348511612625
2,128,1.55,uniform,0.1843687374749499,1.824463212425077,1.8278348511612625
2,128,1.55,uniform,0.18637274549098196,1.8156089141541418,1.8278348511612625
2,128,1.55,uniform,0.18837675350701402,1.8068916006567408,1.7938844437482762
2,128,1.55,uniform,0.1903807615230461,1.7983077288482854,1.7938844437482762
2,128,1.55,uniform,0.19238476953907813,1.7898538833424793,1.7938844437482762
2,128,1.55,uniform,0.1943887775551102,1.7815267705761761,1.7938844437482762
2,128,1.55,uniform,0.19639278557114226,1.7733232132619015,1.7618853048405922
2,128,1.55,uniform,0.19839679358717432,1.7652401451466222,1.7618853048405922
2,128,1.55,uniform,0.2004008016032064,1.7572746060569622,1.7618853048405922
2,128,1.55,uniform,0.20240480961923846,1.7494237372125165,1.7618853048405922
2,128,1.55,uniform,0.20440881763527052,1.7416847767902683,1.7316551785064063
2,128,1.55,uniform,0.2064128256513026,1.7340550557243344,1.7316551785064063
2,128,1.55,uniform,0.20841683366733466,1.7265319937264159,1.7316551785064063
2,128,1.55,uniform,0.21042084168336672,1.7191130955133513,1.7316551785064063
2,128,1.55,uniform,0.2124248496993988,1.71179594722914,1.703034899129977
2,128,1.55,uniform,0.21442885771543085,1.7045782130496832,1.703034899129977
2,128,1.55,uniform,0.21643286573146292,1.6974576319593038,1.703034899129977
2,128,1.55,uniform,0.21843687374749496,1.690432014688848,1.703034899129977
2,128,1.55,uniform,0.22044088176352702,1.6834992408058782,1.6758847518969096
2,128,1.55,uniform,0.2224448897795591,1.6766572559480895,1.6758847518969096
2,128,1.55,uniform,0.22444889779559116,1.6699040691916887,1.6758847518969096
2,128,1.55,uniform,0.22645290581162322,1.6632377505470048,1.6758847518969096
2,128,1.55,uniform,0.2284569138276553,1.656656428574124,1.6500815117058705
2,128,1.55,uniform,0.23046092184368736,1.650158288111792,1.6500815117058705
2,128,1.55,uniform,0.23246492985971942,1.643741568113277,1.6500815117058705
2,128,1.55,uniform,0.2344689378757515,1.6374045595832811,1.6255160162465503
2,128,1.55,uniform,0.23647294589178355,1.6311456036103615,1.6255160162465503
2,128,1.55,uniform,0.23847695390781562,1.6249630894896745,1.6255160162465503
2,128,1.55,uniform,0.24048096192384769,1.618855452931177,1.6255160162465503
2,128,1.55,uniform,0.24248496993987975,1.6128211743487164,1.6020911620144906
2,128,1.55,uniform,0.2444889779559118,1.6068587772257277,1.6020911620144906
2,128,1.55,uniform,0.24649298597194386,1.6009668265535053,1.6020911620144906
2,128,1.55,uniform,0.24849699398797592,1.5951439273382715,1.6020911620144906
2,128,1.55,uniform,0.250501002004008,1.5893887231734805,1.579720239807768
2,128,1.55,uniform,0.25250501002004005,1.5836998948740135,1.579720239807768
2,128,1.55,uniform,0.2545090180360721,1.5780761591691106,1.579720239807768
2,128,1.55,uniform,0.2565130260521042,1.5725162674510795,1.579720239807768
2,128,1.55,uniform,0.25851703406813625,1.5670190045769805,1.5583255424502227
2,128,1.55,uniform,0.2605210420841683,1.5615831877206567,1.5583255424502227
2,128,1.55,uniform,0.2625250501002004,1.5562076652726242,1.5583255424502227
2,128,1.55,uniform,0.26452905811623245,1.5508913157854796,1.5583255424502227
2,128,1.55,uniform,0.2665330661322645,1.5456330469626118,1.5378371948172451
2,128,1.55,uniform,0.2685370741482966,1.540431794688131,1.5378371948172451
2,128,1.55,uniform,0.27054108216432865,1.5352865220960374,1.5378371948172451
2,128,1.55,uniform,0.2725450901803607,1.5301962186767726,1.5378371948172451
2,128,1.55,uniform,0.2745490981963928,1.5251598994193802,1.5181921646472847
2,128,1.55,uniform,0.27655310621242485,1.5201766039876172,1.5181921646472847
2,128,1.55,uniform,0.2785571142284569,1.5152453959284304,1.5181921646472847
2,128,1.55,uniform,0.280561122244489,1.5103653619113093,1.5181921646472847
2,128,1.55,uniform,0.282565130260521,1.5055356109970965,1.4993334215666594
2,128,1.55,uniform,0.28456913827655306,1.5007552739349153,1.4993334215666594
2,128,1.55,uniform,0.2865731462925851,1.4960235024859467,1.4993334215666594
2,128,1.55,uniform,0.2885771543086172,1.4913394687728483,1.4993334215666594
2,128,1.55,uniform,0.29058116232464926,1.4867023646536723,1.4812092205682563
2,128,1.55,uniform,0.2925851703406813,1.482111401119199,1.4812092205682563
2,128,1.55,uniform,0.2945891783567134,1.477565807712656,1.4812092205682563
2,128,1.55,uniform,0.29659318637274545,1.4730648319708481,1.4812092205682563
2,128,1.55,uniform,0.2985971943887775,1.4686077388857626,1.4637724860125894
2,128,1.55,uniform,0.3006012024048096,1.464193810385778,1.4637724860125894
2,128,1.55,uniform,0.30260521042084165,1.4598223448356267,1.4637724860125894
2,128,1.55,uniform,0.3046092184368737,1.4554926565543236,1.4637724860125894
2,128,1.55,uniform,0.3066132264529058,1.451204075350294,1.4469802823405364
2,128,1.55,uniform,0.30861723446893785,1.4469559460729857,1.4469802823405364
2,128,1.55,uniform,0.3106212424849699,1.4427476281802736,1.4469802823405364
2,128,1.55,uniform,0.312625250501002,1.4385784953210041,1.4307933559885975
2,128,1.55,uniform,0.31462925851703405,1.4344479349320585,1.4307933559885975
2,128,1.55,uniform,0.3166332665330661,1.4303553478493363,1.4307933559885975
2,128,1.55,uniform,0.3186372745490982,1.4263001479320991,1.4307933559885975
2,128,1.55,uniform,0.32064128256513025,1.4222817617001302,1.4151757386573014
2,128,1.55,uniform,0.3226452905811623,1.4182996279831999,1.4151757386573014
2,128,1.55,uniform,0.3246492985971944,1.4143531975823405,1.4151757386573014
2,128,1.55,uniform,0.32665330661322645,1.4104419329424707,1.4151757386573014
2,128,1.55,uniform,0.3286573146292585,1.4065653078359126,1.4000943991966512
2,128,1.55,uniform,0.3306613226452906,1.4027228070563837,1.4000943991966512
2,128,1.55,uniform,0.33266533066132264,1.3989139261230503,1.4000943991966512
2,128,1.55,uniform,0.33466933867735466,1.3951381709942559,1.4000943991966512
2,128,1.55,uniform,0.3366733466933867,1.3913950577905507,1.3855189446070142
2,128,1.55,uniform,0.3386773547094188,1.3876841125266692,1.3855189446070142
2,128,1.55,uniform,0.34068136272545085,1.3840048708521133,1.3855189446070142
2,128,1.55,uniform,0.3426853707414829,1.3803568778000157,1.3855189446070142
2,128,1.55,uniform,0.344689378757515,1.3767396875439775,1.37142135047353
2,128,1.55,uniform,0.34669338677354705,1.3731528631625727,1.37142135047353
2,128,1.55,uniform,0.3486973947895791,1.369595976411246,1.37142135047353
2,128,1.55,uniform,0.3507014028056112,1.366068607501322,1.37142135047353
2,128,1.55,uniform,0.35270541082164325,1.3625703448858701,1.3577757316843173
2,128,1.55,uniform,0.3547094188376753,1.3591007850521726,1.3577757316843173
2,128,1.55,uniform,0.3567134268537074,1.3556595323205576,1.3577757316843173
2,128,1.55,uniform,0.35871743486973945,1.3522461986493637,1.3577757316843173
2,128,1.55,uniform,0.3607214428857715,1.3488604034458234,1.344558134173467
2,128,1.55,uniform,0.3627254509018036,1.345501773382646,1.344558134173467
2,128,1.55,uniform,0.36472945891783565,1.3421699422201023,1.344558134173467
2,128,1.55,uniform,0.3667334669338677,1.3388645506334174,1.344558134173467
2,128,1.55,uniform,0.3687374749498998,1.3355852460452802,1.33174635375288
2,128,1.55,uniform,0.37074148296593185,1.3323316824632991,1.33174635375288
2,128,1.55,uniform,0.3727454909819639,1.3291035203222241,1.33174635375288
2,128,1.55,uniform,0.374749498997996,1.3259004263307743,1.33174635375288
2,128,1.55,uniform,0.37675350701402804,1.3227220733229148,1.3193197745855543
2,128,1.55,uniform,0.3787575150300601,1.3195681401134252,1.3193197745855543
2,128,1.55,uniform,0.3807615230460922,1.3164383113576197,1.3193197745855543
2,128,1.55,uniform,0.38276553106212424,1.313332277415074,1.3193197745855543
2,128,1.55,uniform,0.38476953907815625,1.310249734217227,1.3072592260934193
2,128,1.55,uniform,0.3867735470941883,1.3071903831387262,1.3072592260934193
2,128,1.55,uniform,0.3887775551102204,1.3041539308723917,1.3072592260934193
2,128,1.55,uniform,0.39078156312625245,1.301140089307682,1.2955468532897663
2,128,1.55,uniform,0.3927855711422845,1.298148575412542,1.2955468532897663
2,128,1.55,uniform,0.3947895791583166,1.2951791111185231,1.2955468532897663
2,128,1.55,uniform,0.39679358717434865,1.2922314232090746,1.2955468532897663
2,128,1.55,uniform,0.3987975951903807,1.2893052432108933,1.2841660055362232
2,128,1.55,uniform,0.4008016032064128,1.286400307288241,1.2841660055362232
2,128,1.55,uniform,0.40280561122244485,1.2835163561401313,1.2841660055362232
2,128,1.55,uniform,0.4048096192384769,1.2806531349002923,1.2841660055362232
2,128,1.55,uniform,0.406813627254509,1.277810393039821,1.273101129650752
2,128,1.55,uniform,0.40881763527054105,1.2749878842724407,1.273101129650752
2,128,1.55,uniform,0.4108216432865731,1.2721853664622798,1.273101129650752
2,128,1.55,uniform,0.4128256513026052,1.269402601534096,1.273101129650752
2,128,1.55,uniform,0.41482965931863724,1.2666393553858653,1.262337682995425
2,128,1.55,uniform,0.4168336673346693,1.263895397803664,1.262337682995425
2,128,1.55,uniform,0.4188376753507014,1.2611705023787763,1.262337682995425
2,128,1.55,uniform,0.42084168336673344,1.2584644464269519,1.262337682995425
2,128,1.55,uniform,0.4228456913827655,1.2557770109097555,1.251862045928465
2,128,1.55,uniform,0.4248496993987976,1.2531079803579381,1.251862045928465
2,128,1.55,uniform,0.42685370741482964,1.250457142796774,1.251862045928465
2,128,1.55,uniform,0.4288577154308617,1.247824289673298,1.251862045928465
2,128,1.55,uniform,0.4308617234468938,1.245209215785395,1.241661451756328
2,128,1.55,uniform,0.43286573146292584,1.2426117192126753,1.241661451756328
2,128,1.55,uniform,0.4348697394789579,1.240031601249092,1.241661451756328
2,128,1.55,uniform,0.4368737474949899,1.237468666337244,1.241661451756328
2,128,1.55,uniform,0.438877755511022,1.2349227220043149,1.2317239145821242
2,128,1.55,uniform,0.44088176352705405,1.232393578799603,1.2317239145821242
2,128,1.55,uniform,0.4428857715430861,1.2298810502335922,1.2317239145821242
2,128,1.55,uniform,0.4448897795591182,1.2273849527185205,1.2317239145821242
2,128,1.55,uniform,0.44689378757515025,1.2249051055104043,1.2220381743621327
2,128,1.55,uniform,0.4488977955911823,1.2224413306524726,1.2220381743621327
2,128,1.55,uniform,0.4509018036072144,1.2199934529199756,1.2220381743621327
2,128,1.55,uniform,0.45290581162324645,1.217561299766324,1.2220381743621327
2,128,1.55,uniform,0.4549098196392785,1.2151447012705243,1.2125936341852293
2,128,1.55,uniform,0.4569138276553106,1.2127434900858705,1.2125936341852293
2,128,1.55,uniform,0.45891783567134264,1.21035750138986,1.2125936341852293
2,128,1.55,uniform,0.4609218436873747,1.2079865728352972,1.2125936341852293
2,128,1.55,uniform,0.4629258517034068,1.2056305445025521,1.2033803183697356
2,128,1.55,uniform,0.46492985971943884,1.2032892588529402,1.2033803183697356
2,128,1.55,uniform,0.4669338677354709,1.2009625606831977,1.2033803183697356
2,128,1.55,uniform,0.468937875751503,1.1986502970810142,1.1943888201329143
2,128,1.55,uniform,0.47094188376753504,1.1963523173816009,1.1943888201329143
2,128,1.55,uniform,0.4729458917835671,1.1940684731252618,1.1943888201329143
2,128,1.55,uniform,0.4749498997995992,1.191798618015941,1.1943888201329143
2,128,1.55,uniform,0.47695390781563124,1.1895426078807219,1.1856102628919685
2,128,1.55,uniform,0.4789579158316633,1.1873003006302503,1.1856102628919685
2,128,1.55,uniform,0.48096192384769537,1.1850715562200564,1.1856102628919685
2,128,1.55,uniform,0.48296593186372744,1.182856236612754,1.1856102628919685
2,128,1.55,uniform,0.4849699398797595,1.1806542057410907,1.1770362641098089
2,128,1.55,uniform,0.48697394789579157,1.1784653294718288,1.1770362641098089
2,128,1.55,uniform,0.4889779559118236,1.1762894755704332,1.1770362641098089
2,128,1.55,uniform,0.49098196392785565,1.1741265136665453,1.1770362641098089
2,128,1.55,uniform,0.4929859719438877,1.171976315220224,1.1686588959521318
2,128,1.55,uniform,0.4949899799599198,1.1698387534889316,1.1686588959521318
2,128,1.55,uniform,0.49699398797595185,1.1677137034952458,1.1686588959521318
2,128,1.55,uniform,0.4989979959919839,1.1656010419952785,1.1686588959521318
2,128,1.55,uniform,0.501002004008016,1.1635006474477874,1.1604706588565938
2,128,1.55,uniform,0.503006012024048,1.1614123999839532,1.1604706588565938
2,128,1.55,uniform,0.5050100200400801,1.159336181377817,1.1604706588565938
2,128,1.55,uniform,0.5070140280561122,1.1572718750173512,1.1604706588565938
2,128,1.55,uniform,0.5090180360721442,1.1552193658761534,1.1524644478669555
2,128,1.55,uniform,0.5110220440881763,1.153178540485746,1.1524644478669555
2,128,1.55,uniform,0.5130260521042084,1.1511492869084654,1.1524644478669555
2,128,1.55,uniform,0.5150300601202404,1.149131494710928,1.1524644478669555
2,128,1.55,uniform,0.5170340681362725,1.147125054938055,1.144633529862063
2,128,1.55,uniform,0.5190380761523046,1.1451298600876476,1.144633529862063
2,128,1.55,uniform,0.5210420841683366,1.143145804085493,1.144633529862063
2,128,1.55,uniform,0.5230460921843687,1.141172782260992,1.144633529862063
2,128,1.55,uniform,0.5250501002004008,1.1392106913232936,1.136971516262821
2,128,1.55,uniform,0.5270541082164328,1.1372594293379252,1.136971516262821
2,128,1.55,uniform,0.5290581162324649,1.1353188957039053,1.136971516262821
2,128,1.55,uniform,0.531062124248497,1.1333889911313282,1.136971516262821
2,128,1.55,uniform,0.533066132264529,1.1314696176194066,1.1294723415990413
2,128,1.55,uniform,0.5350701402805611,1.1295606784349654,1.1294723415990413
2,128,1.55,uniform,0.5370741482965932,1.1276620780913706,1.1294723415990413
2,128,1.55,uniform,0.5390781563126252,1.125773722327888,1.1221302432440818
2,128,1.55,uniform,0.5410821643286573,1.123895518089458,1.1221302432440818
2,128,1.55,uniform,0.5430861723446894,1.1220273735068762,1.1221302432440818
2,128,1.55,uniform,0.5450901803607214,1.1201691978773736,1.1221302432440818
2,128,1.55,uniform,0.5470941883767535,1.1183209016455844,1.1149397409912323
2,128,1.55,uniform,0.5490981963927856,1.1164823963848918,1.1149397409912323
2,128,1.55,uniform,0.5511022044088176,1.1146535947791443,1.1149397409912323
2,128,1.55,uniform,0.5531062124248497,1.112834410604734,1.1149397409912323
2,128,1.55,uniform,0.5551102204408818,1.1110247587130273,1.1078956201280197
2,128,1.55,uniform,0.5571142284569138,1.1092245550131403,1.1078956201280197
2,128,1.55,uniform,0.5591182364729459,1.1074337164550516,1.1078956201280197
2,128,1.55,uniform,0.561122244488978,1.105652161013043,1.1078956201280197
2,128,1.55,uniform,0.56312625250501,1.103879807669463,1.1009929161275918
2,128,1.55,uniform,0.565130260521042,1.1021165763988034,1.1009929161275918
2,128,1.55,uniform,0.567134268537074,1.1003623881520834,1.1009929161275918
2,128,1.55,uniform,0.5691382765531061,1.0986171648415342,1.1009929161275918
