x,y,z,logz
0.412500,0.337500,1.712660e-01,-7.663289e-01
0.418750,0.337500,1.783325e-01,-7.487695e-01
0.425000,0.337500,1.854192e-01,-7.318452e-01
0.431250,0.337500,1.925259e-01,-7.155108e-01
0.437500,0.337500,1.996524e-01,-6.997256e-01
0.443750,0.337500,2.066100e-01,-6.848486e-01
0.450000,0.337500,2.135877e-01,-6.704238e-01
0.456250,0.337500,2.205853e-01,-6.564234e-01
0.462500,0.337500,2.276030e-01,-6.428220e-01
0.468750,0.337500,2.346410e-01,-6.295962e-01
0.475000,0.337500,2.416993e-01,-6.167246e-01
0.481250,0.337500,2.487784e-01,-6.041873e-01
0.487500,0.337500,2.558784e-01,-5.919663e-01
0.493750,0.337500,2.629998e-01,-5.800446e-01
0.500000,0.337500,0.000000e+00,-1.200000e+01
0.506250,0.337500,0.000000e+00,-1.200000e+01
0.512500,0.337500,0.000000e+00,-1.200000e+01
0.518750,0.337500,0.000000e+00,-1.200000e+01
0.525000,0.337500,0.000000e+00,-1.200000e+01
0.531250,0.337500,0.000000e+00,-1.200000e+01
0.537500,0.337500,0.000000e+00,-1.200000e+01
0.543750,0.337500,0.000000e+00,-1.200000e+01
0.550000,0.337500,0.000000e+00,-1.200000e+01
0.556250,0.337500,0.000000e+00,-1.200000e+01
0.562500,0.337500,0.000000e+00,-1.200000e+01
0.568750,0.337500,0.000000e+00,-1.200000e+01
0.575000,0.337500,0.000000e+00,-1.200000e+01
0.581250,0.337500,0.000000e+00,-1.200000e+01
0.587500,0.337500,0.000000e+00,-1.200000e+01
0.593750,0.337500,0.000000e+00,-1.200000e+01
0.600000,0.337500,0.000000e+00,-1.200000e+01
0.606250,0.337500,0.000000e+00,-1.200000e+01
0.612500,0.337500,0.000000e+00,-1.200000e+01
0.618750,0.337500,0.000000e+00,-1.200000e+01
0.625000,0.337500,0.000000e+00,-1.200000e+01
0.631250,0.337500,0.000000e+00,-1.200000e+01
0.637500,0.337500,0.000000e+00,-1.200000e+01
0.643750,0.337500,0.000000e+00,-1.200000e+01
0.650000,0.337500,0.000000e+00,-1.200000e+01
0.656250,0.337500,0.000000e+00,-1.200000e+01
0.662500,0.337500,0.000000e+00,-1.200000e+01
0.668750,0.337500,0.000000e+00,-1.200000e+01
0.675000,0.337500,0.000000e+00,-1.200000e+01
0.681250,0.337500,0.000000e+00,-1.200000e+01
0.687500,0.337500,0.000000e+00,-1.200000e+01
0.693750,0.337500,0.000000e+00,-1.200000e+01
0.700000,0.337500,0.000000e+00,-1.200000e+01
0.706250,0.337500,0.000000e+00,-1.200000e+01
0.712500,0.337500,0.000000e+00,-1.200000e+01
0.718750,0.337500,0.000000e+00,-1.200000e+01
0.725000,0.337500,0.000000e+00,-1.200000e+01
0.731250,0.337500,0.000000e+00,-1.200000e+01
0.737500,0.337500,0.000000e+00,-1.200000e+01
0.743750,0.337500,0.000000e+00,-1.200000e+01
0.750000,0.337500,0.000000e+00,-1.200000e+01
0.250000,0.343750,3.486882e-02,-1.457563e+00
0.256250,0.343750,3.478664e-02,-1.458588e+00
0.262500,0.343750,3.581178e-02,-1.445974e+00
0.268750,0.343750,3.785335e-02,-1.421896e+00
0.275000,0.343750,4.075805e-02,-1.389787e+00
0.281250,0.343750,4.435594e-02,-1.353048e+00
0.287500,0.343750,4.849247e-02,-1.314326e+00
0.293750,0.343750,5.304136e-02,-1.275385e+00
0.300000,0.343750,5.790524e-02,-1.237282e+00
0.306250,0.343750,6.301102e-02,-1.200584e+00
0.312500,0.343750,6.830437e-02,-1.165551e+00
0.318750,0.343750,7.414006e-02,-1.129947e+00
0.325000,0.343750,8.009601e-02,-1.096389e+00
0.331250,0.343750,8.614757e-02,-1.064757e+00
0.337500,0.343750,9.227638e-02,-1.034909e+00
0.343750,0.343750,9.846864e-02,-1.006702e+00
0.350000,0.343750,1.047138e-01,-9.799961e-01
0.356250,0.343750,1.110038e-01,-9.546623e-01
0.362500,0.343750,1.173323e-01,-9.305825e-01
0.368750,0.343750,1.236944e-01,-9.076498e-01
0.375000,0.343750,1.300864e-01,-8.857681e-01
0.381250,0.343750,1.371051e-01,-8.629464e-01
0.387500,0.343750,1.441511e-01,-8.411820e-01
0.393750,0.343750,1.512221e-01,-8.203847e-01
0.400000,0.343750,1.583163e-01,-8.004745e-01
0.406250,0.343750,1.654322e-01,-7.813799e-01
0.412500,0.343750,1.725689e-01,-7.630374e-01
0.418750,0.343750,1.797257e-01,-7.453899e-01
0.425000,0.343750,1.869018e-01,-7.283864e-01
0.431250,0.343750,1.940972e-01,-7.119808e-01
0.437500,0.343750,2.013114e-01,-6.961316e-01
0.443750,0.343750,2.083582e-01,-6.811894e-01
0.450000,0.343750,2.154225e-01,-6.667088e-01
0.456250,0.343750,2.225051e-01,-6.526601e-01
0.462500,0.343750,2.296065e-01,-6.390158e-01
0.468750,0.343750,2.367275e-01,-6.257512e-01
0.475000,0.343750,2.438689e-01,-6.128435e-01
0.481250,0.343750,2.510315e-01,-6.002718e-01
0.487500,0.343750,2.582159e-01,-5.880169e-01
0.493750,0.343750,2.654232e-01,-5.760611e-01
0.500000,0.343750,0.000000e+00,-1.200000e+01
0.506250,0.343750,0.000000e+00,-1.200000e+01
0.512500,0.343750,0.000000e+00,-1.200000e+01
0.518750,0.343750,0.000000e+00,-1.200000e+01
0.525000,0.343750,0.000000e+00,-1.200000e+01
0.531250,0.343750,0.000000e+00,-1.200000e+01
0.537500,0.343750,0.000000e+00,-1.200000e+01
0.543750,0.343750,0.000000e+00,-1.200000e+01
0.550000,0.343750,0.000000e+00,-1.200000e+01
0.556250,0.343750,0.000000e+00,-1.200000e+01
0.562500,0.343750,0.000000e+00,-1.200000e+01
0.568750,0.343750,0.000000e+00,-1.200000e+01
0.575000,0.343750,0.000000e+00,-1.200000e+01
0.581250,0.343750,0.000000e+00,-1.200000e+01
0.587500,0.343750,0.000000e+00,-1.200000e+01
0.593750,0.343750,0.000000e+00,-1.200000e+01
0.600000,0.343750,0.000000e+00,-1.200000e+01
0.606250,0.343750,0.000000e+00,-1.200000e+01
0.612500,0.343750,0.000000e+00,-1.200000e+01
0.618750,0.343750,0.000000e+00,-1.200000e+01
0.625000,0.343750,0.000000e+00,-1.200000e+01
0.631250,0.343750,0.000000e+00,-1.200000e+01
0.637500,0.343750,0.000000e+00,-1.200000e+01
0.643750,0.343750,0.000000e+00,-1.200000e+01
0.650000,0.343750,0.000000e+00,-1.200000e+01
0.656250,0.343750,0.000000e+00,-1.200000e+01
0.662500,0.343750,0.000000e+00,-1.200000e+01
0.668750,0.343750,0.000000e+00,-1.200000e+01
0.675000,0.343750,0.000000e+00,-1.200000e+01
0.681250,0.343750,0.000000e+00,-1.200000e+01
0.687500,0.343750,0.000000e+00,-1.200000e+01
0.693750,0.343750,0.000000e+00,-1.200000e+01
0.700000,0.343750,0.000000e+00,-1.200000e+01
0.706250,0.343750,0.000000e+00,-1.200000e+01
0.712500,0.343750,0.000000e+00,-1.200000e+01
0.718750,0.343750,0.000000e+00,-1.200000e+01
0.725000,0.343750,0.000000e+00,-1.200000e+01
0.731250,0.343750,0.000000e+00,-1.200000e+01
0.737500,0.343750,0.000000e+00,-1.200000e+01
0.743750,0.343750,0.000000e+00,-1.200000e+01
0.750000,0.343750,0.000000e+00,-1.200000e+01
0.250000,0.350000,3.411759e-02,-1.467022e+00
0.256250,0.350000,3.397203e-02,-1.468879e+00
0.262500,0.350000,3.498016e-02,-1.456178e+00
0.268750,0.350000,3.704690e-02,-1.431248e+00
0.275000,0.350000,4.000765e-02,-1.397857e+00
0.281250,0.350000,4.368032e-02,-1.359714e+00
0.287500,0.350000,4.790085e-02,-1.319657e+00
0.293750,0.350000,5.253694e-02,-1.279535e+00
0.300000,0.350000,5.748780e-02,-1.240424e+00
0.306250,0.350000,6.267863e-02,-1.202880e+00
0.312500,0.350000,6.805437e-02,-1.167144e+00
0.318750,0.350000,7.400308e-02,-1.130750e+00
0.325000,0.350000,8.006741e-02,-1.096544e+00
0.331250,0.350000,8.622312e-02,-1.064376e+00
0.337500,0.350000,9.245231e-02,-1.034082e+00
0.343750,0.350000,9.874157e-02,-1.005500e+00
0.350000,0.350000,1.050808e-01,-9.784768e-01
0.356250,0.350000,1.114621e-01,-9.528726e-01
0.362500,0.350000,1.178797e-01,-9.285608e-01
0.368750,0.350000,1.243289e-01,-9.054278e-01
0.375000,0.350000,1.308061e-01,-8.833719e-01
0.381250,0.350000,1.379161e-01,-8.603850e-01
0.387500,0.350000,1.450530e-01,-8.384732e-01
0.393750,0.350000,1.522145e-01,-8.175441e-01
0.400000,0.350000,1.593985e-01,-7.975156e-01
0.406250,0.350000,1.666039e-01,-7.783150e-01
0.412500,0.350000,1.738293e-01,-7.598770e-01
0.418750,0.350000,1.810741e-01,-7.421437e-01
0.425000,0.350000,1.883376e-01,-7.250630e-01
0.431250,0.350000,1.956195e-01,-7.085880e-01
0.437500,0.350000,2.029194e-01,-6.926764e-01
0.443750,0.350000,2.100745e-01,-6.776266e-01
0.450000,0.350000,2.172448e-01,-6.630507e-01
0.456250,0.350000,2.244314e-01,-6.489164e-01
0.462500,0.350000,2.316357e-01,-6.351945e-01
0.468750,0.350000,2.388589e-01,-6.218585e-01
0.475000,0.350000,2.461024e-01,-6.088841e-01
0.481250,0.350000,2.533675e-01,-5.962491e-01
0.487500,0.350000,2.606555e-01,-5.839331e-01
0.493750,0.350000,2.679677e-01,-5.719175e-01
0.500000,0.350000,0.000000e+00,-1.200000e+01
0.506250,0.350000,0.000000e+00,-1.200000e+01
0.512500,0.350000,0.000000e+00,-1.200000e+01
0.518750,0.350000,0.000000e+00,-1.200000e+01
0.525000,0.350000,0.000000e+00,-1.200000e+01
0.531250,0.350000,0.000000e+00,-1.200000e+01
0.537500,0.350000,0.000000e+00,-1.200000e+01
0.543750,0.350000,0.000000e+00,-1.200000e+01
0.550000,0.350000,0.000000e+00,-1.200000e+01
0.556250,0.350000,0.000000e+00,-1.200000e+01
0.562500,0.350000,0.000000e+00,-1.200000e+01
0.568750,0.350000,0.000000e+00,-1.200000e+01
0.575000,0.350000,0.000000e+00,-1.200000e+01
0.581250,0.350000,0.000000e+00,-1.200000e+01
0.587500,0.350000,0.000000e+00,-1.200000e+01
0.593750,0.350000,0.000000e+00,-1.200000e+01
0.600000,0.350000,0.000000e+00,-1.200000e+01
0.606250,0.350000,0.000000e+00,-1.200000e+01
0.612500,0.350000,0.000000e+00,-1.200000e+01
0.618750,0.350000,0.000000e+00,-1.200000e+01
0.625000,0.350000,0.000000e+00,-1.200000e+01
0.631250,0.350000,0.000000e+00,-1.200000e+01
0.637500,0.350000,0.000000e+00,-1.200000e+01
0.643750,0.350000,0.000000e+00,-1.200000e+01
0.650000,0.350000,0.000000e+00,-1.200000e+01
0.656250,0.350000,0.000000e+00,-1.200000e+01
0.662500,0.350000,0.000000e+00,-1.200000e+01
0.668750,0.350000,0.000000e+00,-1.200000e+01
0.675000,0.350000,0.000000e+00,-1.200000e+01
0.681250,0.350000,0.000000e+00,-1.200000e+01
0.687500,0.350000,0.000000e+00,-1.200000e+01
0.693750,0.350000,0.000000e+00,-1.200000e+01
0.700000,0.350000,0.000000e+00,-1.200000e+01
0.706250,0.350000,0.000000e+00,-1.200000e+01
0.712500,0.350000,0.000000e+00,-1.200000e+01
0.718750,0.350000,0.000000e+00,-1.200000e+01
0.725000,0.350000,0.000000e+00,-1.200000e+01
0.731250,0.350000,0.000000e+00,-1.200000e+01
0.737500,0.350000,0.000000e+00,-1.200000e+01
0.743750,0.350000,0.000000e+00,-1.200000e+01
0.750000,0.350000,0.000000e+00,-1.200000e+01
0.250000,0.356250,3.337903e-02,-1.476526e+00
0.256250,0.356250,3.316124e-02,-1.479369e+00
0.262500,0.356250,3.414405e-02,-1.466685e+00
0.268750,0.356250,3.622890e-02,-1.440945e+00
0.275000,0.356250,3.923967e-02,-1.406275e+00
0.281250,0.356250,4.298152e-02,-1.366718e+00
0.287500,0.356250,4.728061e-02,-1.325317e+00
0.293750,0.356250,5.199845e-02,-1.284010e+00
0.300000,0.356250,5.703082e-02,-1.243890e+00
0.306250,0.356250,6.230125e-02,-1.205503e+00
0.312500,0.356250,6.775398e-02,-1.169065e+00
0.318750,0.356250,7.381676e-02,-1.131845e+00
0.325000,0.356250,7.999091e-02,-1.096959e+00
0.331250,0.356250,8.625252e-02,-1.064228e+00
0.337500,0.356250,9.258407e-02,-1.033464e+00
0.343750,0.356250,9.897252e-02,-1.004485e+00
0.350000,0.356250,1.054081e-01,-9.771260e-01
0.356250,0.356250,1.118834e-01,-9.512345e-01
0.362500,0.356250,1.183927e-01,-9.266752e-01
0.368750,0.356250,1.249316e-01,-9.033277e-01
0.375000,0.356250,1.314968e-01,-8.810848e-01
0.381250,0.356250,1.386958e-01,-8.579368e-01
0.387500,0.356250,1.459213e-01,-8.358813e-01
0.393750,0.356250,1.531709e-01,-8.148237e-01
0.400000,0.356250,1.604427e-01,-7.946801e-01
0.406250,0.356250,1.677351e-01,-7.753760e-01
0.412500,0.356250,1.750471e-01,-7.568451e-01
0.418750,0.356250,1.823778e-01,-7.390281e-01
0.425000,0.356250,1.897264e-01,-7.218721e-01
0.431250,0.356250,1.970928e-01,-7.053293e-01
0.437500,0.356250,2.044764e-01,-6.893568e-01
0.443750,0.356250,2.117590e-01,-6.741581e-01
0.450000,0.356250,2.190543e-01,-6.594481e-01
0.456250,0.356250,2.263642e-01,-6.451922e-01
0.462500,0.356250,2.336905e-01,-6.313589e-01
0.468750,0.356250,2.410351e-01,-6.179197e-01
0.475000,0.356250,2.483998e-01,-6.048487e-01
0.481250,0.356250,2.557865e-01,-5.921223e-01
0.487500,0.356250,2.631971e-01,-5.797188e-01
0.493750,0.356250,2.706335e-01,-5.676185e-01
0.500000,0.356250,0.000000e+00,-1.200000e+01
0.506250,0.356250,0.000000e+00,-1.200000e+01
0.512500,0.356250,0.000000e+00,-1.200000e+01
0.518750,0.356250,0.000000e+00,-1.200000e+01
0.525000,0.356250,0.000000e+00,-1.200000e+01
0.531250,0.356250,0.000000e+00,-1.200000e+01
0.537500,0.356250,0.000000e+00,-1.200000e+01
0.543750,0.356250,0.000000e+00,-1.200000e+01
0.550000,0.356250,0.000000e+00,-1.200000e+01
0.556250,0.356250,0.000000e+00,-1.200000e+01
0.562500,0.356250,0.000000e+00,-1.200000e+01
0.568750,0.356250,0.000000e+00,-1.200000e+01
0.575000,0.356250,0.000000e+00,-1.200000e+01
0.581250,0.356250,0.000000e+00,-1.200000e+01
0.587500,0.356250,0.000000e+00,-1.200000e+01
0.593750,0.356250,0.000000e+00,-1.200000e+01
0.600000,0.356250,0.000000e+00,-1.200000e+01
0.606250,0.356250,0.000000e+00,-1.200000e+01
0.612500,0.356250,0.000000e+00,-1.200000e+01
0.618750,0.356250,0.000000e+00,-1.200000e+01
0.625000,0.356250,0.000000e+00,-1.200000e+01
0.631250,0.356250,0.000000e+00,-1.200000e+01
0.637500,0.356250,0.000000e+00,-1.200000e+01
0.643750,0.356250,0.000000e+00,-1.200000e+01
0.650000,0.356250,0.000000e+00,-1.200000e+01
0.656250,0.356250,0.000000e+00,-1.200000e+01
0.662500,0.356250,0.000000e+00,-1.200000e+01
0.668750,0.356250,0.000000e+00,-1.200000e+01
0.675000,0.356250,0.000000e+00,-1.200000e+01
0.681250,0.356250,0.000000e+00,-1.200000e+01
0.687500,0.356250,0.000000e+00,-1.200000e+01
0.693750,0.356250,0.000000e+00,-1.200000e+01
0.700000,0.356250,0.000000e+00,-1.200000e+01
0.706250,0.356250,0.000000e+00,-1.200000e+01
0.712500,0.356250,0.000000e+00,-1.200000e+01
0.718750,0.356250,0.000000e+00,-1.200000e+01
0.725000,0.356250,0.000000e+00,-1.200000e+01
0.731250,0.356250,0.000000e+00,-1.200000e+01
0.737500,0.356250,0.000000e+00,-1.200000e+01
0.743750,0.356250,0.000000e+00,-1.200000e+01
0.750000,0.356250,0.000000e+00,-1.200000e+01
0.250000,0.362500,3.265481e-02,-1.486053e+00
0.256250,0.362500,3.235545e-02,-1.490053e+00
0.262500,0.362500,3.330404e-02,-1.477503e+00
0.268750,0.362500,3.539946e-02,-1.451003e+00
0.275000,0.362500,3.845388e-02,-1.415060e+00
0.281250,0.362500,4.225915e-02,-1.374079e+00
0.287500,0.362500,4.663126e-02,-1.331323e+00
0.293750,0.362500,5.142535e-02,-1.288823e+00
0.300000,0.362500,5.653377e-02,-1.247692e+00
0.306250,0.362500,6.187838e-02,-1.208461e+00
0.312500,0.362500,6.740276e-02,-1.171322e+00
0.318750,0.362500,7.358074e-02,-1.133236e+00
0.325000,0.362500,7.986622e-02,-1.097637e+00
0.331250,0.362500,8.623554e-02,-1.064314e+00
0.337500,0.362500,9.267148e-02,-1.033054e+00
0.343750,0.362500,9.916136e-02,-1.003658e+00
0.350000,0.362500,1.056957e-01,-9.759427e-01
0.356250,0.362500,1.122674e-01,-9.497464e-01
0.362500,0.362500,1.188710e-01,-9.249241e-01
0.368750,0.362500,1.255024e-01,-9.013481e-01
0.375000,0.362500,1.321584e-01,-8.789053e-01
0.381250,0.362500,1.394441e-01,-8.556000e-01
0.387500,0.362500,1.467559e-01,-8.334043e-01
0.393750,0.362500,1.540915e-01,-8.122214e-01
0.400000,0.362500,1.614487e-01,-7.919655e-01
0.406250,0.362500,1.688260e-01,-7.725605e-01
0.412500,0.362500,1.762224e-01,-7.539390e-01
0.418750,0.362500,1.836367e-01,-7.360405e-01
0.425000,0.362500,1.910684e-01,-7.188110e-01
0.431250,0.362500,1.985171e-01,-7.022021e-01
0.437500,0.362500,2.059823e-01,-6.861701e-01
0.443750,0.362500,2.134116e-01,-6.707819e-01
0.450000,0.362500,2.208512e-01,-6.559002e-01
0.456250,0.362500,2.283035e-01,-6.414873e-01
0.462500,0.362500,2.357710e-01,-6.275096e-01
0.468750,0.362500,2.432560e-01,-6.139364e-01
0.475000,0.362500,2.507611e-01,-6.007399e-01
0.481250,0.362500,2.582885e-01,-5.878949e-01
0.487500,0.362500,2.658408e-01,-5.753783e-01
0.493750,0.362500,2.734204e-01,-5.631691e-01
0.500000,0.362500,0.000000e+00,-1.200000e+01
0.506250,0.362500,0.000000e+00,-1.200000e+01
0.512500,0.362500,0.000000e+00,-1.200000e+01
0.518750,0.362500,0.000000e+00,-1.200000e+01
0.525000,0.362500,0.000000e+00,-1.200000e+01
0.531250,0.362500,0.000000e+00,-1.200000e+01
0.537500,0.362500,0.000000e+00,-1.200000e+01
0.543750,0.362500,0.000000e+00,-1.200000e+01
0.550000,0.362500,0.000000e+00,-1.200000e+01
0.556250,0.362500,0.000000e+00,-1.200000e+01
0.562500,0.362500,0.000000e+00,-1.200000e+01
0.568750,0.362500,0.000000e+00,-1.200000e+01
0.575000,0.362500,0.000000e+00,-1.200000e+01
0.581250,0.362500,0.000000e+00,-1.200000e+01
0.587500,0.362500,0.000000e+00,-1.200000e+01
0.593750,0.362500,0.000000e+00,-1.200000e+01
0.600000,0.362500,0.000000e+00,-1.200000e+01
0.606250,0.362500,0.000000e+00,-1.200000e+01
0.612500,0.362500,0.000000e+00,-1.200000e+01
0.618750,0.362500,0.000000e+00,-1.200000e+01
0.625000,0.362500,0.000000e+00,-1.200000e+01
0.631250,0.362500,0.000000e+00,-1.200000e+01
0.637500,0.362500,0.000000e+00,-1.200000e+01
0.643750,0.362500,0.000000e+00,-1.200000e+01
0.650000,0.362500,0.000000e+00,-1.200000e+01
0.656250,0.362500,0.000000e+00,-1.200000e+01
0.662500,0.362500,0.000000e+00,-1.200000e+01
0.668750,0.362500,0.000000e+00,-1.200000e+01
0.675000,0.362500,0.000000e+00,-1.200000e+01
0.681250,0.362500,0.000000e+00,-1.200000e+01
0.687500,0.362500,0.000000e+00,-1.200000e+01
0.693750,0.362500,0.000000e+00,-1.200000e+01
0.700000,0.362500,0.000000e+00,-1.200000e+01
0.706250,0.362500,0.000000e+00,-1.200000e+01
0.712500,0.362500,0.000000e+00,-1.200000e+01
0.718750,0.362500,0.000000e+00,-1.200000e+01
0.725000,0.362500,0.000000e+00,-1.200000e+01
0.731250,0.362500,0.000000e+00,-1.200000e+01
0.737500,0.362500,0.000000e+00,-1.200000e+01
0.743750,0.362500,0.000000e+00,-1.200000e+01
0.750000,0.362500,0.000000e+00,-1.200000e+01
0.250000,0.368750,3.194675e-02,-1.495573e+00
0.256250,0.368750,3.155600e-02,-1.500918e+00
0.262500,0.368750,3.246084e-02,-1.488640e+00
0.268750,0.368750,3.455877e-02,-1.461442e+00
0.275000,0.368750,3.765011e-02,-1.424234e+00
0.281250,0.368750,4.151287e-02,-1.381817e+00
0.287500,0.368750,4.595236e-02,-1.337692e+00
0.293750,0.368750,5.081718e-02,-1.293989e+00
0.300000,0.368750,5.599619e-02,-1.251842e+00
0.306250,0.368750,6.140960e-02,-1.211764e+00
0.312500,0.368750,6.700034e-02,-1.173923e+00
0.318750,0.368750,7.329472e-02,-1.134927e+00
0.325000,0.368750,7.969311e-02,-1.098579e+00
0.331250,0.368750,8.617198e-02,-1.064634e+00
0.337500,0.368750,9.271440e-02,-1.032853e+00
0.343750,0.368750,9.930797e-02,-1.003016e+00
0.350000,0.368750,1.059435e-01,-9.749257e-01
0.356250,0.368750,1.126141e-01,-9.484071e-01
0.362500,0.368750,1.193147e-01,-9.233061e-01
0.368750,0.368750,1.260412e-01,-8.994873e-01
0.375000,0.368750,1.327908e-01,-8.768319e-01
0.381250,0.368750,1.401609e-01,-8.533730e-01
0.387500,0.368750,1.475569e-01,-8.310404e-01
0.393750,0.368750,1.549761e-01,-8.097352e-01
0.400000,0.368750,1.624166e-01,-7.893697e-01
0.406250,0.368750,1.698766e-01,-7.698664e-01
0.412500,0.368750,1.773550e-01,-7.511564e-01
0.418750,0.368750,1.848509e-01,-7.331783e-01
0.425000,0.368750,1.923636e-01,-7.158771e-01
0.431250,0.368750,1.998925e-01,-6.992035e-01
0.437500,0.368750,2.074372e-01,-6.831133e-01
0.443750,0.368750,2.150324e-01,-6.674961e-01
0.450000,0.368750,2.226355e-01,-6.524057e-01
0.456250,0.368750,2.302493e-01,-6.378016e-01
0.462500,0.368750,2.378771e-01,-6.236474e-01
0.468750,0.368750,2.455217e-01,-6.099101e-01
0.475000,0.368750,2.531861e-01,-5.965601e-01
0.481250,0.368750,2.608734e-01,-5.835702e-01
0.487500,0.368750,2.685866e-01,-5.709157e-01
0.493750,0.368750,2.763285e-01,-5.585743e-01
0.500000,0.368750,0.000000e+00,-1.200000e+01
0.506250,0.368750,0.000000e+00,-1.200000e+01
0.512500,0.368750,0.000000e+00,-1.200000e+01
0.518750,0.368750,0.000000e+00,-1.200000e+01
0.525000,0.368750,0.000000e+00,-1.200000e+01
0.531250,0.368750,0.000000e+00,-1.200000e+01
0.537500,0.368750,0.000000e+00,-1.200000e+01
0.543750,0.368750,0.000000e+00,-1.200000e+01
0.550000,0.368750,0.000000e+00,-1.200000e+01
0.556250,0.368750,0.000000e+00,-1.200000e+01
0.562500,0.368750,0.000000e+00,-1.200000e+01
0.568750,0.368750,0.000000e+00,-1.200000e+01
0.575000,0.368750,0.000000e+00,-1.200000e+01
0.581250,0.368750,0.000000e+00,-1.200000e+01
0.587500,0.368750,0.000000e+00,-1.200000e+01
0.593750,0.368750,0.000000e+00,-1.200000e+01
0.600000,0.368750,0.000000e+00,-1.200000e+01
0.606250,0.368750,0.000000e+00,-1.200000e+01
0.612500,0.368750,0.000000e+00,-1.200000e+01
0.618750,0.368750,0.000000e+00,-1.200000e+01
0.625000,0.368750,0.000000e+00,-1.200000e+01
0.631250,0.368750,0.000000e+00,-1.200000e+01
0.637500,0.368750,0.000000e+00,-1.200000e+01
0.643750,0.368750,0.000000e+00,-1.200000e+01
0.650000,0.368750,0.000000e+00,-1.200000e+01
0.656250,0.368750,0.000000e+00,-1.200000e+01
0.662500,0.368750,0.000000e+00,-1.200000e+01
0.668750,0.368750,0.000000e+00,-1.200000e+01
0.675000,0.368750,0.000000e+00,-1.200000e+01
0.681250,0.368750,0.000000e+00,-1.200000e+01
0.687500,0.368750,0.000000e+00,-1.200000e+01
0.693750,0.368750,0.000000e+00,-1.200000e+01
0.700000,0.368750,0.000000e+00,-1.200000e+01
0.706250,0.368750,0.000000e+00,-1.200000e+01
0.712500,0.368750,0.000000e+00,-1.200000e+01
0.718750,0.368750,0.000000e+00,-1.200000e+01
0.725000,0.368750,0.000000e+00,-1.200000e+01
0.731250,0.368750,0.000000e+00,-1.200000e+01
0.737500,0.368750,0.000000e+00,-1.200000e+01
0.743750,0.368750,0.000000e+00,-1.200000e+01
0.750000,0.368750,0.000000e+00,-1.200000e+01
0.250000,0.375000,3.125686e-02,-1.505055e+00
0.256250,0.375000,3.076445e-02,-1.511951e+00
0.262500,0.375000,3.161533e-02,-1.500102e+00
0.268750,0.375000,3.370712e-02,-1.472278e+00
0.275000,0.375000,3.682830e-02,-1.433818e+00
0.281250,0.375000,4.074237e-02,-1.389954e+00
0.287500,0.375000,4.524350e-02,-1.344444e+00
0.293750,0.375000,5.017351e-02,-1.299526e+00
0.300000,0.375000,5.541766e-02,-1.256352e+00
0.306250,0.375000,6.089452e-02,-1.215422e+00
0.312500,0.375000,6.654638e-02,-1.176876e+00
0.318750,0.375000,7.295842e-02,-1.136925e+00
0.325000,0.375000,7.947133e-02,-1.099790e+00
0.331250,0.375000,8.606166e-02,-1.065190e+00
0.337500,0.375000,9.271268e-02,-1.032861e+00
0.343750,0.375000,9.941223e-02,-1.002560e+00
0.350000,0.375000,1.061514e-01,-9.740743e-01
0.356250,0.375000,1.129235e-01,-9.472155e-01
0.362500,0.375000,1.197237e-01,-9.218199e-01
0.368750,0.375000,1.265482e-01,-8.977442e-01
0.375000,0.375000,1.333941e-01,-8.748632e-01
0.381250,0.375000,1.408464e-01,-8.512542e-01
0.387500,0.375000,1.483242e-01,-8.287879e-01
0.393750,0.375000,1.558249e-01,-8.073633e-01
0.400000,0.375000,1.633463e-01,-7.868908e-01
0.406250,0.375000,1.708868e-01,-7.672915e-01
0.412500,0.375000,1.784452e-01,-7.484951e-01
0.418750,0.375000,1.860205e-01,-7.304392e-01
0.425000,0.375000,1.936119e-01,-7.130679e-01
0.431250,0.375000,2.012189e-01,-6.963312e-01
0.437500,0.375000,2.088411e-01,-6.801840e-01
0.443750,0.375000,2.166213e-01,-6.642988e-01
0.450000,0.375000,2.244070e-01,-6.489637e-01
0.456250,0.375000,2.322016e-01,-6.341348e-01
0.462500,0.375000,2.400088e-01,-6.197729e-01
0.468750,0.375000,2.478321e-01,-6.058425e-01
0.475000,0.375000,2.556750e-01,-5.923117e-01
0.481250,0.375000,2.635413e-01,-5.791514e-01
0.487500,0.375000,2.714343e-01,-5.663352e-01
0.493750,0.375000,2.793578e-01,-5.538392e-01
0.500000,0.375000,0.000000e+00,-1.200000e+01
0.506250,0.375000,0.000000e+00,-1.200000e+01
0.512500,0.375000,0.000000e+00,-1.200000e+01
0.518750,0.375000,0.000000e+00,-1.200000e+01
0.525000,0.375000,0.000000e+00,-1.200000e+01
0.531250,0.375000,0.000000e+00,-1.200000e+01
0.537500,0.375000,0.000000e+00,-1.200000e+01
0.543750,0.375000,0.000000e+00,-1.200000e+01
0.550000,0.375000,0.000000e+00,-1.200000e+01
0.556250,0.375000,0.000000e+00,-1.200000e+01
0.562500,0.375000,0.000000e+00,-1.200000e+01
0.568750,0.375000,0.000000e+00,-1.200000e+01
0.575000,0.375000,0.000000e+00,-1.200000e+01
0.581250,0.375000,0.000000e+00,-1.200000e+01
0.587500,0.375000,0.000000e+00,-1.200000e+01
0.593750,0.375000,0.000000e+00,-1.200000e+01
0.600000,0.375000,0.000000e+00,-1.200000e+01
0.606250,0.375000,0.000000e+00,-1.200000e+01
